Student_ID,Year_of_Entry,TCAS_channels,Gender,Age,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses_,Type_of_prior_school,Prior_School_Province_REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
0692,2019,2,Male,18,18,BKK,Urban,Home,80,Mobile,4000,Vocational School,BKK,BKK8,1.5,3,1.5,1.75,4,Parents,Together,Bachelor,Vocational,Father,Freelance,Business,330000,1.5,1,1.5,2,1.5,1.5,2,1.5,1.5,1.5,3.5,2.15,No,No,Medium
0693,2019,2,Female,18,18,BKK,Urban,Home,55,Mobile,6000,Vocational School,BKK,BKK1,1.5,2,1.75,2,2,Mom or Dad,Apart,High School,Vocational,Mother,Business,Freelance,220000,1.5,0.5,1,2,2,0,2,2.5,1,2,3.5,1.9,No,No,Medium
0694,2019,2,Male,18,18,BKK,Urban,Home,80,Wifi,4000,Vocational School,BKK,BKK7,2.25,1.75,2.75,1.75,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Freelance,170000,2,2,3,2.5,2.5,2,2,2.5,1.5,2,0,2.23,No,No,Medium
0695,2019,2,Female,18,18,BKK,Urban,Home,39,Wifi,5000,Vocational School,BKK,BKK6,2.25,2,2.25,3,3,Parents,Together,High School,Primary,Father,Public,Business,190000,2,1.5,1.5,2.5,2,2,2,2,2,2.5,2.5,2.43,No,No,High
0696,2019,2,Female,18,0,S,Urban,Apartment,7,Wifi,12000,High School,S,S6,3,2.5,3.25,1.5,4,Alone,Together,Vocational,High School,Father,Business,Business,1280000,3,3,3.5,3.5,3.5,3.5,3.5,2.5,1.5,3.5,4,3.34,No,No,High
0697,2019,2,Male,18,18,BKK,Urban,Home,30,Wifi,10000,High School,BKK,BKK10,3.5,3.75,3.25,4,3,Mom or Dad,Apart,Bachelor,Vocational,Mother,Business,Public,590000,3,3,3,3.5,3,3.5,4,4,2,3,1,3.1,Yes,No,High
0698,2019,1,Male,18,18,BKK,Urban,Apartment,14,Wifi,11000,Vocational School,BKK,BKK4,3.5,3.5,4,3,5,Alone,Together,Vocational,High School,Father,Business,Private,1220000,3,3.5,3.5,3.5,3.5,2,3,3,2,3.5,1,2.95,No,No,No
0699,2019,1,Male,18,18,BKK,Urban,Home,81,Wifi,5000,Vocational School,BKK,BKK10,3.5,3.25,3,3.5,3,Mom or Dad,Apart,High School,Primary,Mother,Public,Freelance,180000,2.5,3,3,3,2,1.5,3,3,1,3.5,1.5,2.76,Yes,No,Medium
0700,2019,2,Female,18,18,BKK,Urban,Home,67,Mobile,6000,High School,BKK,BKK5,1.75,1.75,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Business,230000,1.5,2.5,2,2,1.5,1.5,1,2,1,2,3,2.22,No,No,Low
0701,2019,2,Female,18,18,BKK,Urban,Home,32,Wifi,12000,High School,BKK,BKK8,3.5,3.75,3.75,3.25,4,Parents,Together,Bachelor,Vocational,Mother,Private,Freelance,1490000,3,2.5,2.5,3.5,3.5,2,3.5,3,1.5,3.5,1.5,2.8,No,No,Medium
0702,2019,2,Female,19,0,E,Urban,Apartment,76,Wifi,8000,High School,BKK,BKK10,3,3.25,1.5,3.25,3,Roommates,Together,High School,Vocational,Father,Business,Business,590000,3,4,4,3.5,3.5,1.5,3.5,3.5,1.5,3.5,1.5,3.04,No,No,High
0703,2019,2,Male,18,3,S,Rural,Apartment,30,Mobile,8000,High School,S,S1,3.25,3.75,3.25,2,4,Roommates,Together,Vocational,Bachelor,Father,Public,Public,460000,3,3,4,3.5,3,3.5,3,3.5,3.5,3,1,3.17,Yes,No,Low
0704,2019,3,Male,19,4,E,Rural,Apartment,53,Mobile,3000,High School,E,E1,2.75,3,2.5,3.25,4,Alone,Together,High School,Primary,Father,Freelance,Business,330000,2,1.5,2.5,2.5,1,0,2,2,1,1.5,3,2.01,No,No,Medium
0705,2019,2,Male,19,19,BKK,Urban,Home,38,Wifi,8000,Vocational School,BKK,BKK1,1.5,1.75,1.75,1.5,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Business,640000,1.5,1.5,3,2,1.5,1.5,2,1,0.5,1.5,3,2.17,No,Yes,High
0706,2019,2,Female,18,0,S,Rural,Apartment,88,Mobile,13000,High School,BKK,BKK3,1.75,1.75,1.75,1.75,3,Alone,Together,Bachelor,Master,Father,Business,Private,650000,1.5,1.5,1.5,2,2,1,1.5,1.5,1,1.5,3.5,1.9,No,No,Low
0707,2019,2,Male,18,18,BKK,Urban,Home,29,Mobile,7000,Vocational School,BKK,BKK8,2.5,2,3.5,1.5,3,Mom or Dad,Apart,Primary,Primary,Father,Business,Public,890000,2.5,2.5,3,3,2.5,2,2.5,3,0,3.5,1.5,2.6,No,No,Medium
0708,2019,2,Male,18,3,E,Urban,Home,20,Wifi,5000,High School,BKK,BKK4,2.25,1.75,2.25,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Business,210000,2,1.5,2.5,2.5,2,0,1.5,1.5,2,2.5,4,2.1,No,No,Medium
0709,2019,1,Male,18,18,BKK,Urban,Apartment,76,Wifi,13000,Vocational School,BKK,BKK4,2.5,2,3,2.75,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Public,1580000,2.5,3.5,3.5,3,3.5,1,3,3,3,3,4,2.98,Yes,No,Low
0710,2019,2,Male,18,18,BKK,Urban,Home,53,Wifi,13000,High School,BKK,BKK10,3.5,3.75,3.25,1.75,3,Parents,Together,High School,Vocational,Mother,Business,Public,1590000,3,3,3,3.5,4,2.5,3,3,2,4,2,3.02,Yes,No,Low
0711,2019,3,Female,18,18,BKK,Urban,Home,40,Wifi,7000,High School,BKK,BKK7,3.25,2.25,3.25,2.25,3,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Private,500000,3,2.5,3,3.5,3.5,2,3,3.5,1,4,1,2.82,No,No,High
0712,2019,2,Male,18,0,S,Rural,Apartment,20,Mobile,8000,High School,S,S5,2,2.5,2.5,2.5,3,Alone,Apart,High School,High School,Mother,Private,Public,300000,1.5,1.5,2.5,2,2,1.5,1.5,1,0,1.5,2.5,1.89,No,No,Low
0713,2019,2,Male,18,3,BKK,Urban,Home,15,Wifi,5000,Vocational School,BKK,BKK3,1.5,1.75,1.75,1.75,4,Parents,Together,High School,High School,Father,Private,Private,580000,1,1,1,1.5,1,0,1,1.5,0.5,1,1,1.45,No,No,Medium
0714,2019,3,Male,19,0,N,Urban,Home,72,Mobile,6000,High School,N,N2,2,2.25,1.75,2,4,Parents,Together,Bachelor,Master,Father,Business,Public,220000,1.5,1.5,2,2,2.5,0.5,2,1,1,1,3,2.02,No,Yes,Medium
0715,2019,2,Female,18,18,BKK,Urban,Home,48,Wifi,5000,High School,BKK,BKK5,2.5,2.25,2.75,3.25,4,Parents,Together,Bachelor,Master,Mother,Freelance,Business,200000,2,3,2.5,2.5,2,0.5,2,2,1.5,2.5,1.5,2.35,No,Yes,Medium
0716,2019,2,Male,18,0,E,Rural,Apartment,60,Mobile,9000,High School,E,E3,2.5,3,3,2.5,4,Roommates,Together,Bachelor,Master,Father,Freelance,Public,360000,2,1.5,2.5,2.5,3,1,2,2,1.5,3,3,2.44,No,No,No
0717,2019,2,Female,18,18,BKK,Urban,Home,83,Wifi,7000,Vocational School,BKK,BKK5,1.5,3.25,1.75,2.5,4,Parents,Together,Bachelor,Vocational,Mother,Public,Public,270000,1.5,2,3,2,2,1,1.5,1.5,0,2,0.5,1.95,No,No,Medium
0718,2019,2,Male,18,0,S,Urban,Apartment,53,Mobile,12000,High School,S,S8,2,2,2.25,2,3,Roommates,Together,High School,High School,Father,Freelance,Public,770000,2,2,2,2.5,2.5,1,2,2.5,0,3.5,2,2.25,No,No,No
0719,2019,2,Female,18,3,BKK,Urban,Home,43,Wifi,11000,High School,BKK,BKK6,3,2.5,3.5,1.75,3,Parents,Together,High School,Primary,Father,Private,Public,1090000,2.5,2,2,3,2.5,2.5,2,2.5,2,2.5,2.5,2.66,No,No,High
0720,2019,3,Male,18,0,E,Urban,Apartment,14,Wifi,8000,High School,E,E8,1.5,2.75,1.75,1.75,4,Alone,Together,Vocational,Vocational,Father,Public,Private,310000,1.5,0,1,2,2.5,0.5,1.5,1.5,1,2,0.5,1.51,No,No,Low
0721,2019,3,Female,18,3,NE,Urban,Apartment,48,Mobile,11000,High School,NE,NE6,3.25,3,3.25,3.5,4,Alone,Together,Bachelor,Master,Mother,Freelance,Business,1280000,3,3.5,3.5,3.5,3.5,2,2.5,3,2,3,4,3.11,No,No,Medium
0722,2019,3,Male,18,0,E,Urban,Apartment,82,Wifi,15000,High School,E,E2,3,3,3.25,2,4,Alone,Together,Bachelor,Master,Father,Business,Business,1470000,2.5,2.5,3,3,2.5,2.5,3,2.5,2,2.5,2.5,2.75,Yes,No,Medium
0723,2019,3,Male,18,0,S,Rural,Apartment,19,Mobile,7000,High School,S,S3,3.5,3,3.25,3.75,4,Alone,Together,High School,High School,Mother,Business,Business,520000,3,3,3.5,3.5,3,4,3,3.5,3.5,3,2,3.3,No,No,No
0724,2019,3,Male,18,18,BKK,Urban,Home,83,Wifi,11000,High School,BKK,BKK9,2,1.75,2.5,1.75,4,Parents,Together,Bachelor,Vocational,Father,Private,Business,1280000,2,1.5,2,2.5,3,1.5,2,2,1,2,3,2.33,No,No,Low
0725,2019,1,Male,18,3,BKK,Urban,Home,37,Wifi,9000,Vocational School,BKK,BKK8,2.5,2.75,2.5,3.25,3,Parents,Together,Vocational,High School,Father,Freelance,Private,360000,2.5,2.5,3.5,3,3,3,2.5,2,2,3.5,3.5,3.01,Yes,No,Low
0726,2019,2,Male,18,18,BKK,Urban,Home,43,Wifi,8000,High School,BKK,BKK3,1.75,2,2,1.75,2,Mom or Dad,Apart,Vocational,High School,Father,Business,Business,330000,1.5,2,2,2,2,0.5,1.5,1.5,0.5,2,2.5,2.06,No,Yes,Low
0727,2019,3,Male,18,3,E,Urban,Home,72,Wifi,4000,High School,BKK,BKK2,3,2.5,2.75,3,4,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Freelance,160000,3,2.5,3,3.5,4,4,3.5,3,1.5,3.5,3,3.15,No,Yes,High
0728,2019,2,Male,18,18,BKK,Urban,Home,23,Wifi,14000,High School,BKK,BKK2,3.5,4,3,3.5,3,Mom or Dad,Apart,Primary,Primary,Mother,Public,Private,1620000,3.5,3.5,4,4,3.5,3,3.5,3,3,2.5,0.5,3.27,No,No,High
0729,2019,3,Female,18,3,BKK,Urban,Home,13,Wifi,4000,High School,BKK,BKK4,2.5,2.75,2.5,2.5,3,Parents,Together,High School,Primary,Father,Public,Freelance,150000,2,3,3.5,2.5,2,2,2,2,2,2,3.5,2.49,No,No,Medium
0730,2019,1,Female,18,3,BKK,Urban,Home,83,Wifi,13000,Vocational School,BKK,BKK2,2.75,2.75,2.25,3,3,Parents,Together,Primary,Primary,Father,Private,Private,1590000,3,2.5,3,3.5,3,2,3,3,1,3,3.5,3.01,No,No,Low
0731,2019,2,Female,19,19,BKK,Urban,Home,44,Wifi,14000,Vocational School,BKK,BKK5,2,2,2,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Business,Freelance,560000,1.5,1.5,1.5,2,1.5,1,1.5,1.5,0.5,2,4,1.94,No,No,Medium
0732,2019,2,Male,19,19,BKK,Urban,Apartment,74,Wifi,15000,Vocational School,BKK,BKK5,3.5,4,3.5,3,3,Alone,Together,High School,High School,Father,Public,Private,1670000,3,3.5,4,3.5,3,4,3.5,3.5,2.5,3,2,3.34,No,No,High
0733,2019,2,Male,18,0,E,Urban,Apartment,10,Mobile,4000,High School,E,E4,1.5,2,1.75,1.75,3,Alone,Together,High School,Primary,Father,Private,Freelance,150000,1.5,1,2,2,3,1,2,1,0,2.5,1.5,1.9,No,No,Medium
0734,2019,2,Male,18,18,BKK,Urban,Home,46,Mobile,12000,High School,BKK,BKK10,3,3.25,1.75,2.5,4,Parents,Together,Vocational,Bachelor,Father,Business,Private,600000,3,3,3,3.5,4,3.5,3,3,2.5,3.5,2.5,3.19,Yes,No,High
0735,2019,2,Male,18,3,BKK,Urban,Home,12,Wifi,8000,High School,BKK,BKK3,2.25,1.75,2,2.5,2,Mom or Dad,Apart,Bachelor,Vocational,Mother,Private,Private,330000,2.5,2,3,3,2.5,1,2.5,2,2.5,3,2,2.57,No,No,Low
0736,2019,2,Female,18,18,BKK,Urban,Apartment,57,Wifi,4000,Vocational School,BKK,BKK8,1.75,3.5,2,1.75,4,Alone,Together,Bachelor,Master,Father,Business,Public,150000,1.5,1,1.5,2,2,2.5,2,2,0.5,1,2,1.92,No,No,Medium
0737,2019,2,Female,18,3,BKK,Urban,Home,52,Wifi,14000,High School,BKK,BKK10,3.5,3.25,3.5,4,3,Parents,Together,Bachelor,Vocational,Father,Business,Freelance,1640000,3,3,4,3.5,3.5,4,3,3.5,3,3.5,3.5,3.45,Yes,No,High
0738,2019,2,Male,18,0,E,Urban,Apartment,30,Mobile,4000,High School,BKK,BKK1,3,3.25,3.5,2.75,4,Alone,Together,Bachelor,Master,Father,Freelance,Business,150000,2.5,2,2.5,3,3.5,1.5,3.5,3,2,2.5,1.5,2.54,No,No,Medium
0739,2019,1,Female,18,18,BKK,Urban,Home,5,Wifi,13000,Vocational School,BKK,BKK6,3.5,3,3,3.5,3,Parents,Together,Bachelor,Bachelor,Father,Public,Business,1610000,3,2.5,3,3.5,3,3.5,3.5,3,1,3,2.5,3.09,No,No,Medium
0740,2019,3,Female,18,0,NE,Urban,Apartment,36,Mobile,8000,Vocational School,NE,NE8,2,1.75,2.25,1.75,2,Alone,Apart,Bachelor,Vocational,Mother,Business,Business,370000,1.5,0,1,2,1.5,2,2,2,1,1.5,1,1.82,No,No,High
0741,2019,2,Male,18,0,S,Urban,Apartment,20,Wifi,3000,High School,S,S9,2.25,1.75,3.25,3.25,2,Alone,Apart,Primary,Primary,Mother,Public,Freelance,360000,2,1.5,1.5,2.5,2,1,2,2.5,1.5,2.5,2.5,2.3,No,No,No
0742,2019,3,Female,18,18,BKK,Urban,Home,47,Wifi,4000,High School,BKK,BKK3,2.5,2.5,3,3,3,Parents,Together,High School,High School,Father,Business,Business,170000,2.5,2.5,3.5,3,3,2.5,3,2.5,1.5,2.5,2.5,2.75,No,No,High
0743,2019,2,Male,19,19,BKK,Urban,Home,45,Wifi,8000,High School,BKK,BKK4,1.5,1.75,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Business,Freelance,300000,1,1.5,1.5,1.5,1.5,1,1,1,1,1,2.5,1.67,No,No,No
0744,2019,2,Male,18,18,BKK,Urban,Home,84,Wifi,5000,High School,BKK,BKK7,1.5,1.75,1.75,1.75,2,Mom or Dad,Apart,Bachelor,Master,Mother,Private,Freelance,600000,1,1,1,1.5,1.5,0,1.5,0.5,0,1.5,3.5,1.58,No,No,No
0745,2019,2,Female,18,0,S,Rural,Home,78,Wifi,7000,High School,S,S8,2.25,2.25,2.25,2.25,3,Parents,Together,Bachelor,Master,Father,Public,Freelance,260000,2,1.5,1.5,2.5,3,1,2,2,1,2,3.5,2.14,No,Yes,Low
0746,2019,3,Male,18,3,BKK,Urban,Home,66,Wifi,2000,High School,BKK,BKK10,2,1.75,2.5,2.5,3,Mom or Dad,Apart,Vocational,Vocational,Mother,Public,Business,220000,2,2,2.5,2.5,2,0.5,2,1.5,3,2,2,2.25,No,Yes,High
0747,2019,1,Male,18,18,BKK,Urban,Apartment,38,Wifi,15000,Vocational School,BKK,BKK5,2.75,2.25,3.25,2.25,3,Alone,Apart,Vocational,Vocational,Father,Private,Freelance,1560000,3,2.5,3,3.5,4,3,2.5,3,2,2.5,2,2.87,Yes,No,High
0748,2019,3,Female,18,0,E,Urban,Apartment,23,Mobile,9000,High School,E,E6,2,1.75,2.25,2,3,Alone,Together,High School,Vocational,Father,Public,Freelance,580000,1.5,2.5,3,2,1,1.5,1.5,2.5,1,1.5,0.5,1.86,No,No,Low
0749,2019,2,Male,19,19,BKK,Urban,Home,52,Wifi,12000,High School,BKK,BKK5,3.25,3.5,3.75,3,3,Parents,Together,Vocational,High School,Father,Business,Freelance,1420000,3,2.5,2.5,3.5,3.5,2.5,2,3,1.5,3,3,2.72,No,No,Medium
0750,2019,2,Female,18,0,NE,Rural,Apartment,64,Mobile,8000,High School,NE,NE5,2.25,2.75,2.75,1.75,4,Alone,Together,Vocational,High School,Father,Public,Public,330000,2,2.5,3.5,2.5,3,1,3.5,2,1,2.5,2.5,2.66,No,No,Low
0751,2019,2,Female,18,0,S,Urban,Apartment,62,Wifi,15000,High School,S,S5,3,3.25,3.25,3,4,Alone,Together,High School,Primary,Father,Public,Public,1500000,2.5,2.5,3,3,3,1.5,3,2.5,2,3.5,1.5,2.81,No,No,Medium
0752,2019,2,Female,18,0,E,Urban,Apartment,51,Mobile,4000,High School,E,E4,3.25,3.5,2.75,3.25,3,Alone,Together,Bachelor,Master,Father,Freelance,Private,170000,3,3.5,4,3.5,3.5,1.5,3,3,1.5,3,1,2.74,No,No,Medium
0753,2019,3,Female,18,0,E,Rural,Apartment,68,Wifi,9000,Vocational School,E,E5,2,1.75,2,2.25,3,Alone,Together,Vocational,Vocational,Father,Business,Freelance,340000,2,2,1.5,2.5,2.5,2,2,1.5,2,2.5,2,2.39,No,No,Low
0754,2019,2,Female,19,19,BKK,Urban,Home,53,Wifi,8000,Vocational School,BKK,BKK4,2.5,2.5,3,2.75,3,Parents,Together,High School,Vocational,Mother,Public,Public,310000,2.5,2.5,3.5,3,3,2,3,2.5,1.5,2.5,1,2.68,No,No,Low
0755,2019,2,Male,18,18,BKK,Urban,Home,12,Wifi,7000,Vocational School,BKK,BKK2,1.5,1.75,1.75,1.75,4,Parents,Together,High School,Vocational,Father,Private,Private,330000,1.5,1,1,2,1.5,1,2.5,2,0.5,2,3.5,1.98,No,No,Low
0756,2019,2,Male,18,3,BKK,Urban,Home,51,Wifi,13000,Vocational School,BKK,BKK5,3,3.25,3.25,3,3,Parents,Together,High School,Primary,Father,Business,Freelance,1600000,3,2,2.5,3.5,3,2,3.5,3,4,3.5,3,3.04,No,No,High
0757,2019,2,Male,18,3,BKK,Urban,Home,23,Wifi,12000,Vocational School,BKK,BKK7,3.5,3.25,3,3.75,3,Parents,Together,Bachelor,Bachelor,Mother,Public,Private,1460000,3,2.5,2.5,3.5,3,2,3,2.5,2,2.5,3.5,2.72,No,No,Low
0758,2019,3,Male,18,3,BKK,Urban,Home,90,Wifi,3000,High School,BKK,BKK3,2.75,2.25,2.75,2.75,4,Parents,Together,Vocational,Bachelor,Father,Public,Business,350000,2,1.5,1.5,2.5,3,2.5,2.5,2,1,2.5,4,2.59,No,No,High
0759,2019,2,Male,18,0,E,Rural,Apartment,90,Mobile,10000,High School,E,E9,2.75,2.5,2.25,3.5,4,Roommates,Together,Bachelor,Vocational,Father,Business,Public,380000,2.5,1.5,1.5,3,3,2.5,2.5,2,0.5,2,0,2.06,No,No,Medium
0760,2019,2,Female,18,18,BKK,Urban,Home,51,Mobile,5000,Vocational School,BKK,BKK6,2,2.5,2.5,2.5,2,Mom or Dad,Apart,Primary,Primary,Father,Freelance,Freelance,180000,2,1.5,2,2.5,2,1,2,2,1,1.5,1,1.88,No,No,High
0761,2019,2,Male,18,0,E,Urban,Apartment,57,Mobile,9000,High School,E,E5,2.75,2.5,2.75,2.75,3,Alone,Together,High School,High School,Mother,Private,Business,340000,2.5,2,2.5,3,3,1.5,3.5,3,1.5,3,2,2.62,No,No,High
0762,2019,3,Female,19,4,BKK,Urban,Apartment,17,Wifi,9000,High School,BKK,BKK3,1.75,2,2,1.75,4,Alone,Together,Primary,High School,Mother,Public,Freelance,340000,1.5,1,1,2,1.5,0.5,1.5,1.5,1.5,1.5,2.5,1.74,No,No,Low
0763,2019,2,Female,19,19,BKK,Urban,Home,5,Wifi,15000,Vocational School,BKK,BKK6,1.5,1.75,1.75,1.75,3,Parents,Together,High School,Primary,Father,Business,Public,600000,1.5,2.5,2.5,2,1.5,1,1,1.5,1,1.5,2.5,1.9,No,No,High
0764,2019,3,Female,18,3,E,Rural,Apartment,23,Mobile,7000,High School,BKK,BKK6,2,1.75,1.75,2.25,3,Alone,Apart,Bachelor,Vocational,Father,Business,Private,280000,2,2.5,2.5,2.5,2,2.5,2.5,3,1.5,2,3.5,2.72,No,No,Medium
0765,2019,2,Male,18,18,BKK,Urban,Apartment,85,Wifi,7000,Vocational School,BKK,BKK5,2,1.75,2.5,2.5,3,Alone,Together,Primary,Primary,Father,Private,Business,540000,1.5,1.5,2.5,2,2,1,1.5,1.5,1.5,2,3,1.99,No,No,High
0766,2019,2,Female,19,0,NE,Rural,Apartment,42,Mobile,2000,High School,NE,NE10,1.5,1.75,1.75,2,2,Alone,Apart,Bachelor,Bachelor,Mother,Business,Private,150000,1,0.5,1,1.5,1,1.5,1,1,0,1,2,1.58,No,No,Medium
0767,2019,2,Female,19,19,BKK,Urban,Home,71,Mobile,5000,Vocational School,BKK,BKK8,2.25,2.75,3.25,1.75,3,Parents,Together,Primary,Primary,Mother,Business,Public,180000,2,1.5,1.5,2.5,2.5,1,2.5,2.5,2,2,3.5,2.42,No,No,Medium
0768,2019,3,Female,18,18,BKK,Urban,Home,49,Wifi,5000,High School,BKK,BKK7,2,2.5,2,2,3,Parents,Together,Vocational,Bachelor,Father,Public,Private,200000,1.5,1.5,2,2,1.5,1.5,2.5,1,1,2,1.5,1.84,No,No,Medium
0769,2019,1,Male,18,18,BKK,Urban,Apartment,95,Wifi,13000,Vocational School,BKK,BKK4,3.25,3.25,3.5,2.25,2,Alone,Apart,High School,High School,Mother,Private,Business,1080000,3,2.5,3.5,3.5,3,3.5,3.5,3.5,2,3.5,3,3.19,No,No,Medium
0770,2019,2,Male,18,0,S,Rural,Home,10,Wifi,12000,High School,S,S10,3,3.5,3.5,3,4,Parents,Together,High School,High School,Mother,Business,Freelance,1450000,2.5,2,3,3,3,3,2.5,3,1,2,2.5,2.68,No,No,High
0771,2019,1,Female,18,18,BKK,Urban,Apartment,38,Wifi,9000,Vocational School,BKK,BKK8,3.5,3.75,3,3.75,4,Alone,Together,High School,Primary,Father,Public,Private,1100000,3,2,2,3.5,4,1.5,3.5,3,3,4,2,2.97,No,No,No
0772,2019,2,Male,18,0,NE,Rural,Apartment,64,Mobile,7000,High School,NE,NE4,2.25,2.25,2,1.5,3,Roommates,Apart,Bachelor,Vocational,Mother,Public,Public,270000,2,2,2.5,2.5,3,2,3,1.5,2.5,2.5,2,2.65,No,No,Medium
0773,2019,1,Male,18,18,BKK,Urban,Apartment,12,Mobile,6000,Vocational School,BKK,BKK6,3.5,3,4,3,3,Alone,Apart,Primary,Primary,Mother,Private,Business,570000,3,2.5,2.5,3.5,3.5,3.5,3.5,3.5,2.5,3.5,3,3.17,Yes,No,Low
0774,2019,2,Female,18,3,BKK,Urban,Home,106,Wifi,7000,Vocational School,BKK,BKK4,1.5,2,1.75,1.75,4,Parents,Together,Primary,Primary,Mother,Public,Business,370000,1.5,1,1.5,2,2.5,1,1,1.5,1,1.5,4,1.98,No,No,High
0775,2019,2,Male,18,18,BKK,Urban,Apartment,24,Mobile,10000,Vocational School,BKK,BKK4,2.25,2.25,1.75,2.75,2,Alone,Apart,Vocational,High School,Father,Freelance,Public,400000,2,2,2,2.5,3,2,3,2,2.5,2.5,3,2.6,No,No,High
0776,2019,2,Male,18,0,E,Urban,Home,19,Wifi,14000,High School,E,E9,3.5,3.75,3.25,3.75,5,Parents,Together,Vocational,Vocational,Mother,Private,Public,1670000,3,2.5,3.5,3.5,4,4,3,3,3,3.5,1.5,3.25,No,No,No
0777,2019,2,Female,18,3,BKK,Urban,Home,90,Wifi,8000,High School,BKK,BKK8,2.5,3,1.5,3,3,Parents,Together,Vocational,Bachelor,Mother,Private,Private,900000,2.5,2,2,3,3,3,3,2.5,2,1.5,3.5,2.67,No,No,High
0778,2019,2,Female,18,3,S,Rural,Apartment,31,Wifi,10000,High School,S,S10,3.25,3.5,3.25,3.75,3,Alone,Apart,Bachelor,Bachelor,Mother,Business,Freelance,1200000,3,3,4,3.5,2.5,3.5,3.5,2.5,2,2.5,0,2.68,No,No,High
0779,2019,2,Female,18,0,E,Rural,Apartment,38,Wifi,11000,High School,E,E3,3.25,2.75,3.5,2.75,2,Alone,Apart,High School,High School,Mother,Public,Business,1280000,3,2.5,4,3.5,3.5,1.5,3.5,3.5,2,3,0,2.92,No,No,High
0780,2019,2,Male,18,0,E,Urban,Apartment,10,Wifi,10000,High School,BKK,BKK10,3.5,3,3.5,4,3,Alone,Together,Vocational,Bachelor,Father,Public,Public,1240000,3,1.5,2,3.5,3.5,3,3.5,3,2,3.5,4,3.12,Yes,No,No
0781,2019,2,Female,18,18,BKK,Urban,Home,37,Wifi,7000,Vocational School,BKK,BKK9,3.25,3,3,3.5,4,Parents,Together,Vocational,Bachelor,Father,Private,Public,310000,2.5,2.5,2.5,3,2.5,3.5,3,3,1,3,3,2.69,No,Yes,Low
0782,2019,2,Male,18,18,BKK,Urban,Home,51,Wifi,7000,Vocational School,BKK,BKK9,2.25,2,2,2.5,3,Parents,Together,Bachelor,Bachelor,Mother,Public,Public,400000,2,1.5,3,2.5,2.5,2.5,2.5,3,1,2.5,2.5,2.47,No,No,High
0783,2019,2,Female,18,3,BKK,Urban,Apartment,21,Wifi,13000,Vocational School,BKK,BKK2,3.5,3.25,3.5,2.25,3,Alone,Together,Vocational,High School,Father,Public,Public,1450000,3,1.5,2.5,3.5,3.5,2.5,3,2.5,2,3,3.5,2.8,No,No,High
0784,2019,2,Female,18,0,E,Rural,Apartment,71,Wifi,15000,High School,E,E5,3.25,3,3.5,3,3,Alone,Together,Vocational,High School,Mother,Public,Public,1680000,3,4,3.5,3.5,3.5,3,3,2.5,2.5,3,3.5,3.28,No,No,Medium
0785,2019,2,Male,18,18,BKK,Urban,Home,83,Wifi,7000,High School,BKK,BKK5,2,1.75,2.25,3.5,3,Parents,Together,Bachelor,Master,Father,Freelance,Public,260000,1.5,1,0.5,2,2.5,1.5,1.5,2,1,2,2,1.83,No,No,High
0786,2019,2,Female,18,3,E,Urban,Apartment,50,Wifi,11000,High School,E,E6,2.75,2.5,2.5,3.25,4,Alone,Together,High School,Primary,Mother,Private,Public,1310000,3,3,3.5,3.5,3,4,3.5,3,2,3.5,2,3.13,No,No,High
0787,2019,3,Female,18,3,E,Urban,Apartment,87,Mobile,11000,High School,E,E1,3,2.75,2.25,2.5,3,Roommates,Together,Vocational,Bachelor,Father,Private,Freelance,1260000,3,2,3,3.5,3.5,2.5,3.5,2.5,3,3,2.5,3.04,No,No,No
0788,2019,3,Male,18,18,BKK,Urban,Home,24,Mobile,15000,High School,BKK,BKK6,3.5,3.25,4,3,4,Parents,Together,High School,High School,Mother,Freelance,Freelance,1550000,3,3,2.5,3.5,3.5,2.5,3.5,3,3,3,2.5,3.06,No,No,Medium
0789,2019,2,Female,18,18,BKK,Urban,Home,6,Wifi,12000,High School,BKK,BKK6,3,2.5,3.5,2.75,3,Parents,Together,Bachelor,Master,Father,Public,Freelance,490000,2.5,3,2,3,3.5,2,2.5,2,3.5,4,3,2.81,No,No,Medium
