Student_ID,Year_of_Entry,TCAS_channels,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses,Type_of_prior_school,Prior_School_Province_REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry_1,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
730,2019.0,2.0,0.0,E,Rural,Apartment,7,mobile,8000,High School,E,E8,3.25,3.5,2.75,3.25,2,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Private,540000,3.0,3.5,4.0,1.5,2.0,2.0,3.5,3.0,1.5,3.5,3.0,2.89,Yes,No,Medium
731,2019.0,3.0,0.0,E,Urban,Apartment,6,wifi,15000,High School,E,E8,3.0,2.5,2.5,2.75,4,Alone,Together,Bachelor,Bachelor,Father,Public,Private,1850000,2.5,3.0,3.5,2.0,2.5,1.0,3.5,3.0,2.0,3.0,2.0,2.69,No,No,High
732,2019.0,2.0,0.0,E,Urban,Apartment,76,wifi,15000,High School,E,E9,2.75,2.5,1.75,1.5,3,Roommates,Together,Bachelor,Master,Father,Public,Private,1810000,2.5,2.5,2.5,1.5,1.0,2.0,2.5,2.5,2.0,2.5,1.0,2.42,No,No,High
733,2019.0,3.0,0.0,E,Urban,Apartment,53,wifi,15000,Vocational School,E,E2,1.75,2.0,1.5,2.0,2,Alone,Apart,Bachelor,Bachelor,Mother,Private,Freelance,1840000,1.5,1.0,1.0,1.0,1.5,1.5,1.5,2.0,0.0,1.5,3.0,1.83,No,No,Medium
736,2019.0,2.0,18.0,BKK,Urban,Home,46,wifi,15000,Vocational School,BKK,BKK4,3.0,3.25,2.5,2.75,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Freelance,1220000,3.0,2.5,2.0,2.0,3.0,2.5,2.5,2.5,2.0,2.5,3.0,2.63,No,No,Medium
737,2019.0,3.0,18.0,BKK,Urban,Home,69,wifi,6000,High School,BKK,BKK2,1.75,2.25,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Private,600000,1.5,1.5,0.5,0.5,1.5,0.0,1.0,1.5,1.5,1.5,1.0,1.46,No,No,Low
739,2019.0,2.0,3.0,BKK,Urban,Home,12,wifi,10000,High School,BKK,BKK7,2.0,2.0,2.0,2.75,3,Parents,Together,Master,Bachelor,Father,Public,Private,760000,2.0,1.5,2.0,1.5,2.5,1.5,2.5,2.5,1.0,2.5,2.5,2.31,No,Yes,Low
740,2019.0,3.0,0.0,E,Urban,Apartment,53,wifi,14000,High School,BKK,BKK1,1.75,1.75,1.75,1.75,5,Alone,Together,Master,Master,Mother,Private,Private,860000,1.5,2.0,2.5,0.5,1.5,1.0,2.0,1.5,1.0,1.5,0.5,1.91,No,No,Medium
741,2019.0,2.0,0.0,E,Rural,Apartment,32,mobile,12000,High School,E,E6,2.25,2.75,2.25,1.75,3,Alone,Together,Bachelor,HighSchool,Father,Private,Private,540000,2.0,2.0,3.0,1.0,2.0,2.5,2.0,2.0,1.0,2.0,2.0,2.39,No,No,Medium
742,2019.0,2.0,18.0,BKK,Urban,Home,60,wifi,10000,Vocational School,BKK,BKK10,3.0,2.75,3.25,3.5,3,Parents,Together,Bachelor,Bachelor,Father,Private,Business,1240000,2.5,2.5,3.0,1.5,1.0,3.5,3.0,2.5,1.0,2.5,3.5,2.64,No,No,Medium
743,2019.0,2.0,0.0,E,Urban,Apartment,85,wifi,13000,High School,E,E2,3.5,3.0,3.0,3.25,3,Alone,Apart,Bachelor,Bachelor,Mother,Public,Freelance,1570000,3.0,2.5,3.5,2.0,3.5,3.0,3.5,2.5,3.5,3.5,2.5,3.13,No,No,Medium
744,2019.0,2.0,0.0,NE,Rural,Apartment,79,wifi,11000,High School,NE,NE4,1.5,1.75,1.75,1.75,4,Alone,Together,Bachelor,Bachelor,Father,Private,Public,930000,1.0,1.5,1.5,0.0,1.0,1.0,1.5,0.5,1.0,1.0,3.0,1.67,No,No,Low
745,2019.0,2.0,19.0,BKK,Urban,Home,46,wifi,13000,High School,BKK,BKK4,2.25,1.75,2.0,2.5,4,Parents,Together,Bachelor,Master,Father,Private,Private,670000,2.0,2.0,2.5,1.5,2.5,3.0,2.5,2.5,1.5,2.5,2.0,2.55,No,No,Medium
747,2019.0,2.0,18.0,BKK,Urban,Home,23,wifi,15000,High School,BKK,BKK8,1.5,1.75,2.25,1.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Public,1630000,1.5,1.5,2.5,0.0,1.5,1.0,1.5,2.5,1.0,1.5,1.5,1.73,No,No,Medium
748,2019.0,1.0,19.0,BKK,Urban,Home,44,mobile,12000,Vocational School,BKK,BKK2,3.5,3.25,3.25,3.25,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Private,Public,490000,3.0,2.0,2.5,2.0,2.0,3.0,3.5,3.5,3.0,3.0,2.0,2.8,No,No,High
749,2019.0,2.0,3.0,BKK,Urban,Home,48,wifi,15000,Vocational School,BKK,BKK7,2.25,2.5,3.0,2.75,2,Mom or Dad,Apart,Master,Bachelor,Mother,Public,Private,1120000,2.0,1.0,2.5,1.0,2.0,2.5,2.5,2.5,1.5,2.0,3.0,2.29,No,No,No
750,2019.0,2.0,0.0,E,Urban,Apartment,59,wifi,15000,High School,E,E10,3.25,2.75,2.25,2.25,4,Alone,Together,Bachelor,Bachelor,Mother,Business,Private,1870000,3.0,3.0,3.0,2.0,3.0,3.5,3.0,3.0,2.5,2.5,2.5,2.91,No,No,High
751,2019.0,3.0,0.0,S,Urban,Apartment,28,mobile,8000,High School,S,S4,1.5,1.75,2.25,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Private,Private,640000,1.5,1.0,1.0,1.0,2.0,1.5,2.0,1.5,0.5,1.5,2.0,1.89,No,No,Medium
752,2019.0,2.0,18.0,BKK,Urban,Home,63,wifi,15000,Vocational School,BKK,BKK3,1.5,1.75,2.25,1.75,3,Parents,Together,Master,Bachelor,Father,Private,Public,750000,1.5,2.0,2.5,1.0,1.0,0.0,1.5,1.5,1.0,2.5,3.5,2.0,No,No,Low
754,2019.0,2.0,0.0,S,Urban,Apartment,62,wifi,12000,High School,S,S2,3.0,3.5,3.0,2.75,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,1440000,3.0,3.5,3.0,2.5,3.0,2.0,3.5,3.0,1.5,3.0,3.5,2.98,No,No,Low
756,2019.0,1.0,18.0,BKK,Urban,Home,35,wifi,15000,Vocational School,BKK,BKK9,3.0,2.5,3.25,3.0,2,Mom or Dad,Apart,Master,Bachelor,Father,Freelance,Public,1820000,2.5,2.5,2.5,1.5,2.0,3.0,2.5,2.5,1.5,2.0,2.5,2.59,No,No,Medium
758,2019.0,1.0,18.0,BKK,Urban,Home,13,wifi,9000,Vocational School,BKK,BKK9,3.0,3.0,2.25,2.5,4,Parents,Together,Bachelor,Master,Father,Freelance,Private,1130000,2.5,3.0,4.0,2.0,2.5,0.5,2.5,3.0,2.0,2.5,4.0,2.88,No,Yes,High
759,2019.0,2.0,18.0,BKK,Urban,Home,85,mobile,15000,Vocational School,BKK,BKK1,2.25,2.25,2.5,2.0,3,Mom or Dad,Apart,Bachelor,Master,Mother,Private,Private,2760000,2.0,2.0,2.5,1.0,2.5,2.0,2.0,2.0,1.0,2.0,2.0,2.31,No,No,Low
760,2019.0,2.0,18.0,BKK,Urban,Home,85,wifi,11000,High School,BKK,BKK9,1.5,1.75,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Freelance,920000,1.5,1.5,2.5,0.5,1.0,2.0,1.0,1.5,1.0,2.0,2.0,1.96,No,No,No
761,2019.0,2.0,3.0,BKK,Urban,Apartment,68,mobile,6000,High School,BKK,BKK9,1.5,1.75,1.75,1.75,3,Alone,Apart,HighSchool,HighSchool,Mother,Freelance,Public,510000,1.5,2.0,3.5,0.5,1.0,0.5,2.0,2.5,2.0,2.0,2.5,2.02,No,No,Medium
763,2019.0,2.0,18.0,BKK,Urban,Home,46,wifi,9000,High School,BKK,BKK10,2.0,2.0,1.75,2.5,3,Parents,Together,HighSchool,Bachelor,Father,Private,Business,420000,1.5,1.0,2.0,1.0,1.0,1.0,2.5,1.5,0.5,2.5,2.5,1.84,No,No,No
764,2019.0,2.0,18.0,BKK,Urban,Home,34,wifi,15000,Vocational School,BKK,BKK4,2.25,2.75,2.5,1.75,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Public,1780000,2.0,2.0,1.5,0.5,2.0,2.0,2.5,2.5,1.5,3.0,3.0,2.32,No,No,No
766,2019.0,2.0,18.0,BKK,Urban,Home,69,mobile,15000,Vocational School,BKK,BKK1,1.5,2.0,1.75,1.75,2,Mom or Dad,Apart,Master,Master,Mother,Public,Business,950000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.5,2.0,1.53,No,No,Medium
768,2019.0,2.0,18.0,BKK,Urban,Home,47,wifi,15000,Vocational School,BKK,BKK2,3.25,3.75,3.0,3.5,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Public,Business,3250000,3.0,3.5,3.0,2.0,2.5,3.0,2.5,3.0,2.5,3.0,2.0,2.91,No,No,Medium
769,2019.0,2.0,3.0,E,Rural,Apartment,74,wifi,15000,High School,E,E3,3.5,3.5,3.0,4.0,3,Alone,Apart,Bachelor,Bachelor,Mother,Public,Private,1480000,2.5,2.0,2.5,2.0,3.0,2.0,2.0,2.5,3.5,2.5,2.5,2.65,No,No,Medium
771,2019.0,2.0,18.0,BKK,Urban,Apartment,61,mobile,8000,Vocational School,BKK,BKK4,1.5,1.75,1.75,2.0,3,Alone,Together,Vocational,HighSchool,Mother,Freelance,Private,450000,1.5,1.5,2.5,1.0,2.5,1.0,1.5,1.5,1.5,2.0,1.0,1.84,No,No,No
772,2019.0,3.0,0.0,S,Urban,Apartment,60,wifi,15000,High School,BKK,BKK6,3.25,3.75,3.25,2.75,3,Alone,Together,Bachelor,Bachelor,Father,Public,Freelance,2610000,3.0,3.0,3.0,2.0,3.0,1.5,3.0,3.0,2.0,2.5,2.0,2.75,No,No,Medium
773,2019.0,1.0,4.0,BKK,Urban,Home,33,mobile,8000,Vocational School,BKK,BKK6,3.25,3.75,3.25,2.75,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Public,430000,3.0,2.5,2.0,2.5,4.0,1.0,3.5,3.0,2.5,3.5,2.5,2.8,Yes,Yes,Medium
774,2019.0,2.0,0.0,E,Urban,Apartment,49,wifi,15000,High School,E,E9,2.0,2.25,1.75,1.75,3,Roommates,Together,Master,Master,Father,Public,Public,860000,1.5,1.0,1.5,0.0,0.5,1.5,1.5,1.5,0.0,1.0,3.0,1.65,No,No,No
775,2019.0,2.0,0.0,E,Urban,Apartment,33,mobile,11000,High School,E,E9,1.75,2.0,1.75,2.25,3,Roommates,Together,HighSchool,Bachelor,Father,Private,Public,530000,1.5,1.5,2.0,0.5,2.5,1.5,2.0,1.5,0.0,2.5,1.5,1.84,No,No,Medium
776,2019.0,2.0,18.0,BKK,Urban,Home,77,wifi,7000,Vocational School,BKK,BKK10,2.0,2.0,2.0,2.25,3,Parents,Together,Bachelor,Bachelor,Father,Private,Private,790000,1.5,1.5,2.5,0.5,2.0,1.0,2.5,1.0,1.0,2.5,1.5,2.02,No,No,Medium
777,2019.0,2.0,18.0,BKK,Urban,Home,61,wifi,5000,Vocational School,BKK,BKK1,1.5,1.75,1.75,2.5,2,Mom or Dad,Apart,Bachelor,Master,Mother,Private,Private,650000,1.0,1.0,1.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.37,No,No,No
778,2019.0,1.0,18.0,BKK,Urban,Home,41,wifi,15000,Vocational School,BKK,BKK4,3.5,3.25,3.75,2.25,4,Parents,Together,Master,Master,Father,Freelance,Business,3410000,3.0,2.5,3.5,2.0,3.0,3.0,3.5,3.0,1.5,3.0,3.5,3.06,Yes,No,Low
779,2019.0,2.0,0.0,S,Urban,Apartment,85,mobile,6000,High School,S,S3,3.25,1.5,3.25,2.75,4,Alone,Together,HighSchool,Bachelor,Father,Freelance,Private,550000,2.5,2.0,2.0,1.5,2.5,2.0,2.5,3.0,3.0,2.0,3.5,2.68,No,No,Medium
780,2019.0,2.0,18.0,BKK,Urban,Home,80,wifi,15000,High School,BKK,BKK1,3.25,2.75,3.5,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Private,Freelance,2290000,3.0,2.5,3.0,2.0,3.5,2.5,4.0,3.0,2.0,3.0,3.0,2.94,No,No,High
781,2019.0,2.0,18.0,BKK,Urban,Home,73,wifi,9000,Vocational School,BKK,BKK1,1.75,2.0,1.75,3.0,4,Parents,Together,HighSchool,Bachelor,Father,Freelance,Freelance,460000,1.5,2.0,2.0,0.5,0.5,0.5,1.5,1.5,1.5,2.0,3.5,1.92,No,No,Low
782,2019.0,2.0,0.0,E,Urban,Apartment,68,wifi,9000,High School,BKK,BKK3,3.5,3.75,4.0,3.5,3,Alone,Together,Bachelor,Bachelor,Father,Public,Private,1070000,3.0,2.0,3.0,2.0,2.5,2.0,3.5,3.0,3.5,3.0,2.0,2.9,No,No,High
784,2019.0,2.0,3.0,E,Rural,Apartment,41,wifi,9000,High School,E,E6,3.0,3.5,2.75,2.5,3,Alone,Together,Bachelor,Bachelor,Father,Private,Private,1020000,2.5,2.0,2.5,1.5,2.5,2.5,3.0,2.5,3.5,2.5,2.0,2.79,Yes,No,High
785,2019.0,3.0,18.0,BKK,Urban,Home,27,wifi,9000,High School,BKK,BKK10,2.75,2.75,3.0,3.0,4,Parents,Together,HighSchool,Bachelor,Father,Public,Private,550000,2.5,2.0,2.5,1.5,1.5,2.0,2.5,3.0,1.5,2.5,3.0,2.57,No,No,Low
786,2019.0,3.0,0.0,NE,Urban,Apartment,17,wifi,7000,High School,BKK,BKK4,2.5,2.5,2.75,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Private,Freelance,820000,2.5,1.5,2.0,1.5,2.0,2.0,2.5,2.5,1.5,3.5,3.0,2.57,No,No,High
787,2019.0,2.0,3.0,S,Urban,Apartment,73,mobile,9000,High School,S,S10,2.25,2.5,2.75,2.25,4,Alone,Together,HighSchool,Bachelor,Father,Freelance,Public,460000,2.0,1.0,2.0,1.0,1.5,3.0,3.0,2.5,2.0,2.0,1.5,2.13,No,No,Low
788,2019.0,1.0,19.0,BKK,Urban,Home,38,mobile,15000,Vocational School,BKK,BKK2,2.5,2.25,2.5,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,610000,2.5,2.5,3.0,1.5,2.5,2.5,2.0,3.0,2.5,2.5,4.0,2.76,No,Yes,Medium
789,2019.0,2.0,3.0,BKK,Urban,Home,63,wifi,9000,High School,BKK,BKK6,2.75,2.5,2.5,3.25,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,420000,3.0,3.0,3.5,1.5,2.0,1.0,3.0,3.0,4.0,3.0,3.5,2.81,No,Yes,High
790,2019.0,2.0,3.0,BKK,Urban,Home,65,mobile,15000,Vocational School,BKK,BKK9,2.5,2.0,2.0,2.0,3,Parents,Together,Bachelor,Bachelor,Father,Private,Freelance,1590000,2.0,1.5,2.0,1.0,1.5,3.5,2.0,2.0,2.0,2.5,2.5,2.5,No,No,Low
791,2019.0,2.0,19.0,BKK,Urban,Home,19,wifi,15000,High School,BKK,BKK5,1.75,1.75,2.0,1.75,3,Parents,Together,Master,Bachelor,Father,Private,Public,2240000,1.5,0.5,1.0,0.5,1.5,1.0,2.0,2.0,1.0,1.5,3.5,1.87,No,No,Low
792,2019.0,2.0,19.0,BKK,Urban,Home,15,mobile,9000,High School,BKK,BKK8,1.75,3.25,1.75,1.75,4,Parents,Together,Bachelor,Bachelor,Mother,Private,Freelance,1050000,1.5,1.0,2.5,1.0,2.5,0.5,2.0,2.0,0.5,2.0,2.5,2.0,No,No,Low
793,2019.0,2.0,3.0,BKK,Urban,Home,45,mobile,15000,High School,BKK,BKK6,3.5,3.25,3.25,4.0,4,Parents,Together,Master,Bachelor,Father,Public,Business,3380000,3.0,3.5,4.0,2.0,2.5,2.5,3.5,3.0,2.5,4.0,2.0,3.15,No,No,Medium
794,2019.0,2.0,4.0,S,Urban,Apartment,30,wifi,10000,High School,S,S10,2.0,1.75,2.0,2.5,4,Roommates,Together,Bachelor,Bachelor,Father,Public,Business,1020000,2.0,2.5,2.5,1.5,2.5,1.0,2.5,3.0,2.0,2.5,2.0,2.4,No,No,Low
795,2019.0,1.0,18.0,BKK,Urban,Home,78,mobile,7000,Vocational School,BKK,BKK10,1.5,1.75,2.25,2.25,3,Parents,Together,Bachelor,Bachelor,Father,Business,Public,850000,1.5,1.0,0.5,1.0,2.5,0.0,2.0,1.5,1.5,1.5,2.5,1.73,No,No,Medium
796,2019.0,2.0,18.0,BKK,Urban,Home,29,wifi,10000,Vocational School,BKK,BKK3,3.25,3.75,3.0,3.75,4,Parents,Together,Bachelor,Bachelor,Father,Public,Private,620000,3.0,2.0,2.0,2.0,3.5,3.0,3.0,3.0,2.0,3.0,2.5,2.7,No,No,Medium
797,2019.0,2.0,3.0,BKK,Urban,Home,41,mobile,9000,Vocational School,BKK,BKK6,2.0,1.75,1.75,2.0,3,Parents,Together,Vocational,Bachelor,Mother,Private,Private,490000,1.5,1.0,1.5,0.5,2.0,0.0,1.5,1.5,2.0,1.5,2.5,1.75,No,No,Medium
800,2018.0,2.0,0.0,E,Rural,Apartment,45,wifi,9000,High School,E,E4,2.75,1.5,2.75,2.5,4,Alone,Together,Bachelor,Master,Father,Public,Private,1020000,2.5,2.5,3.5,1.5,3.0,2.0,3.0,3.0,2.0,2.5,2.0,2.71,No,No,Medium
801,2018.0,3.0,18.0,BKK,Urban,Apartment,14,mobile,13000,High School,BKK,BKK2,1.5,1.75,2.25,2.25,3,Roommates,Together,Bachelor,Master,Father,Freelance,Public,620000,1.5,1.0,1.0,0.5,1.5,1.0,2.5,1.5,1.0,1.5,2.0,1.95,No,No,Low
802,2018.0,2.0,0.0,E,Urban,Apartment,72,wifi,15000,High School,E,E9,3.5,3.5,3.0,4.0,4,Alone,Together,Bachelor,Bachelor,Father,Private,Private,2490000,3.0,3.0,3.0,2.5,3.5,4.0,3.5,3.0,3.0,3.0,1.0,3.15,No,No,Medium
803,2018.0,2.0,3.0,BKK,Urban,Home,61,wifi,9000,Vocational School,BKK,BKK7,2.25,2.25,2.25,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Public,530000,2.0,1.5,2.0,1.0,2.0,2.0,2.5,2.0,2.5,2.0,2.0,2.43,No,No,Medium
804,2018.0,3.0,3.0,E,Urban,Apartment,5,mobile,3000,High School,E,E1,3.25,3.25,1.75,3.25,4,Roommates,Together,Vocational,Bachelor,Father,Freelance,Private,320000,3.0,3.0,4.0,1.5,1.5,2.0,3.5,3.0,2.0,3.5,4.0,3.02,No,No,High
806,2018.0,3.0,0.0,E,Rural,Apartment,21,wifi,14000,High School,E,E6,2.0,3.25,2.25,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Public,Private,1630000,2.0,1.5,2.0,1.0,1.5,2.0,2.0,2.0,1.0,3.0,2.5,2.06,No,No,Low
807,2018.0,3.0,18.0,BKK,Urban,Apartment,82,wifi,13000,High School,BKK,BKK3,1.75,2.25,1.75,1.5,4,Roommates,Together,Bachelor,Bachelor,Father,Private,Public,1560000,1.5,0.5,0.0,1.0,2.5,1.0,2.5,1.5,0.0,1.5,1.5,1.76,No,No,Low
809,2018.0,2.0,18.0,BKK,Urban,Home,52,wifi,11000,High School,BKK,BKK6,3.0,3.5,3.0,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Private,Public,1300000,3.0,3.0,2.5,2.0,2.5,3.5,3.5,3.0,2.5,3.5,2.5,2.96,No,Yes,High
810,2018.0,2.0,18.0,BKK,Urban,Home,5,mobile,15000,Vocational School,BKK,BKK10,2.5,3.0,2.0,3.0,3,Mom or Dad,Apart,Master,Bachelor,Mother,Private,Private,1490000,2.0,1.5,1.5,1.0,2.0,0.5,2.5,2.0,2.0,2.0,3.0,2.16,No,No,Medium
816,2018.0,2.0,18.0,BKK,Urban,Home,70,wifi,14000,High School,BKK,BKK4,2.5,3.0,2.25,2.5,3,Mom or Dad,Apart,Master,Bachelor,Mother,Private,Public,1680000,2.5,1.5,1.5,1.5,3.0,3.0,1.5,2.5,1.5,3.0,1.5,2.26,No,No,Medium
817,2018.0,2.0,18.0,BKK,Urban,Home,42,wifi,12000,Vocational School,BKK,BKK1,2.75,2.5,2.5,1.75,4,Parents,Together,Bachelor,Bachelor,Mother,Private,Private,660000,2.5,2.0,2.5,2.0,2.5,1.0,2.5,1.5,2.5,2.0,2.5,2.42,No,No,Low
818,2018.0,3.0,3.0,E,Urban,Home,74,mobile,9000,Vocational School,E,E10,2.5,2.75,2.25,2.0,3,Parents,Together,Bachelor,Bachelor,Father,Private,Public,720000,2.0,2.0,3.0,1.0,2.5,0.0,3.0,3.0,2.0,1.5,3.0,2.24,No,No,Medium
819,2018.0,3.0,18.0,BKK,Urban,Home,23,wifi,14000,High School,BKK,BKK9,1.5,1.75,1.75,1.75,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Public,1050000,1.0,1.0,1.5,0.0,1.0,0.0,1.5,1.0,0.0,1.5,2.5,1.66,No,No,Medium
821,2018.0,2.0,18.0,BKK,Urban,Home,25,wifi,15000,Vocational School,BKK,BKK4,3.0,3.0,1.75,2.75,4,Parents,Together,Bachelor,Master,Father,Private,Public,2520000,3.0,2.5,3.0,2.0,2.5,4.0,3.5,3.5,3.5,4.0,0.0,2.94,Yes,No,High
822,2018.0,2.0,18.0,BKK,Urban,Home,75,mobile,15000,Vocational School,BKK,BKK7,1.5,1.75,1.75,2.25,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Private,1940000,2.0,2.0,2.5,1.0,2.0,0.5,2.0,2.0,1.5,2.5,2.0,2.32,No,No,No
823,2018.0,1.0,19.0,BKK,Urban,Apartment,27,wifi,14000,Vocational School,BKK,BKK8,1.75,1.75,2.25,1.75,3,Roommates,Together,Bachelor,Master,Father,Freelance,Public,1620000,1.5,1.0,1.0,0.5,1.0,3.0,1.5,1.5,1.0,1.5,1.5,1.93,No,No,Medium
824,2018.0,3.0,3.0,E,Urban,Apartment,28,wifi,15000,High School,E,E1,2.5,2.0,2.75,2.0,3,Alone,Apart,Master,Bachelor,Mother,Freelance,Private,2220000,2.5,2.5,3.0,2.0,3.0,2.5,3.0,2.0,2.0,3.0,4.0,3.01,No,No,Medium
825,2018.0,3.0,18.0,BKK,Urban,Home,69,wifi,4000,High School,BKK,BKK8,1.75,1.75,1.5,1.75,3,Parents,Together,HighSchool,Bachelor,Father,Freelance,Private,510000,2.0,2.0,1.5,1.0,2.5,2.5,2.5,3.0,2.0,2.0,3.0,2.41,No,No,No
826,2018.0,1.0,18.0,BKK,Urban,Home,52,wifi,15000,Vocational School,BKK,BKK9,3.5,3.25,4.0,1.75,5,Parents,Together,Bachelor,Master,Father,Public,Public,970000,3.0,3.0,4.0,2.0,2.5,4.0,3.5,3.5,2.0,3.0,2.5,3.13,Yes,No,High
827,2018.0,3.0,18.0,BKK,Urban,Home,48,wifi,11000,High School,BKK,BKK2,2.75,2.5,2.0,3.0,3,Parents,Together,Bachelor,Bachelor,Mother,Business,Public,790000,2.5,1.0,1.5,1.5,2.5,3.0,2.5,3.0,2.0,2.0,1.0,2.48,No,No,High
828,2018.0,2.0,3.0,BKK,Urban,Home,59,mobile,7000,Vocational School,BKK,BKK6,2.75,2.25,3.25,2.75,4,Parents,Together,HighSchool,Bachelor,Mother,Freelance,Business,290000,2.5,2.5,3.5,1.5,2.0,2.5,3.0,2.0,2.0,2.0,2.5,2.52,No,Yes,Low
829,2018.0,2.0,19.0,BKK,Urban,Home,29,wifi,8000,Vocational School,BKK,BKK8,2.75,2.75,2.25,2.5,3,Parents,Together,Bachelor,HighSchool,Father,Freelance,Private,540000,2.5,1.5,1.5,2.0,3.0,1.0,2.5,3.0,2.0,3.0,4.0,2.52,No,Yes,Medium
830,2018.0,2.0,3.0,BKK,Urban,Home,29,wifi,15000,High School,BKK,BKK9,2.25,1.75,2.75,2.0,3,Parents,Together,Bachelor,Bachelor,Father,Public,Business,1940000,2.0,2.5,3.0,1.5,2.5,2.0,2.0,2.0,3.5,2.5,3.0,2.71,No,No,Low
832,2018.0,2.0,18.0,BKK,Urban,Home,38,mobile,9000,High School,BKK,BKK5,1.75,2.0,2.0,2.0,3,Parents,Together,Master,Master,Father,Freelance,Private,1030000,1.5,2.0,2.5,0.5,1.5,1.0,1.5,1.5,1.5,2.5,3.5,2.18,No,No,No
833,2018.0,3.0,0.0,E,Urban,Apartment,64,wifi,4000,High School,E,E10,2.75,2.5,2.5,3.0,3,Alone,Together,HighSchool,Bachelor,Father,Public,Public,150000,2.5,2.5,3.0,1.0,2.0,1.0,2.5,3.0,2.5,3.0,3.0,2.76,No,No,Low
834,2018.0,2.0,18.0,BKK,Urban,Home,23,wifi,8000,Vocational School,BKK,BKK5,1.5,1.75,2.0,1.75,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,990000,1.5,2.5,3.0,0.5,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.85,No,No,Medium
835,2018.0,2.0,18.0,BKK,Urban,Apartment,98,wifi,15000,High School,BKK,BKK8,2.5,2.25,2.25,2.5,4,Alone,Together,Bachelor,Bachelor,Mother,Private,Freelance,1970000,2.5,2.5,3.0,1.5,2.0,1.0,3.0,2.5,1.5,2.5,2.5,2.53,No,No,High
838,2018.0,2.0,18.0,BKK,Urban,Home,45,wifi,8000,Vocational School,BKK,BKK7,2.0,1.75,2.0,2.25,4,Parents,Together,Master,Bachelor,Mother,Freelance,Freelance,990000,2.0,1.5,2.5,1.5,2.5,1.0,2.5,1.5,0.0,1.5,2.5,1.97,No,No,Medium
839,2018.0,2.0,3.0,BKK,Urban,Home,59,wifi,8000,Vocational School,BKK,BKK3,3.25,3.25,3.75,3.5,5,Parents,Together,Bachelor,Bachelor,Father,Public,Private,600000,2.5,2.5,3.0,2.0,3.0,1.0,2.5,2.5,1.5,4.0,2.0,2.64,No,Yes,Medium
840,2018.0,3.0,3.0,S,Urban,Apartment,56,wifi,15000,High School,S,S6,1.5,2.0,2.0,1.75,3,Alone,Together,Bachelor,Master,Mother,Freelance,Business,3380000,1.5,0.5,1.0,0.5,2.5,1.0,0.5,1.5,2.0,2.5,2.5,1.73,No,No,Low
841,2018.0,2.0,19.0,BKK,Urban,Home,18,wifi,15000,High School,BKK,BKK1,2.75,2.25,2.25,3.0,4,Parents,Together,Bachelor,Bachelor,Father,Private,Private,2700000,2.5,3.0,4.0,1.5,2.5,1.0,3.0,2.0,2.0,3.0,4.0,2.72,No,No,High
843,2018.0,2.0,4.0,BKK,Urban,Home,82,wifi,15000,High School,BKK,BKK6,3.5,4.0,3.0,3.0,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,2010000,3.0,2.0,1.5,2.0,2.5,2.5,3.5,3.5,3.0,3.5,4.0,3.08,No,No,High
844,2018.0,2.0,18.0,BKK,Urban,Apartment,80,mobile,12000,Vocational School,BKK,BKK7,2.25,2.75,3.0,2.5,3,Alone,Together,Bachelor,HighSchool,Mother,Private,Private,480000,2.0,2.5,2.0,1.5,3.0,2.0,2.5,2.5,1.5,2.0,1.5,2.46,No,No,No
