Student_ID,Year_of_Entry,TCAS_channels,Gender,Age,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses,Type_of_prior_school,Prior_School_Province REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
688,2019,2,mAlE,18,18,BKK,Urban,Home,7,Wifi,15000,Vocational School,BKK,BKK2,2.25,2,2,2.75,4,Parents,Together,Bachelor,Master,Father,Freelance,Public,1860000,2,1.5,1.5,1.5,2.5,3.5,2,2,1.5,2,3,2.46,No,No,High
689,2019,1,Female,19,19,BKK,Urban,Home,84,Wifi,15000,,BKK,BKK7,3.25,3,3.5,2.75,4,Parents,Together,Master,Master,Father,Freelance,Business,3130000,3,2.5,2,2,3.5,2.5,3,2.5,2,3.5,3.5,2.76,No,No,High
690,,3,Female,19,19,BKK,Urban,Apartment,87,Mobile,13000,High School,BKK,BKK4,1.5,2,1.75,2.75,2,Alone,Apart,Bachelor,Bachelor,Mother,Private,Private,510000,1,1.5,2,0,1,1,1,1.5,0,1,3,1.65,No,No,No
691,2019,2,Male,18,18,BKK,Urban,Apartment,103,Wifi,14000,,BKK,BKK8,2,1.75,2.25,2.25,4,Alone,Together,Bachelor,Bachelor,Father,Business,Public,1730000,2,1,1.5,1.5,3.5,1.5,2.5,2,0.5,2.5,2.5,2.18,No,No,Medium
692,2019,2,Female,18,18,BKK,Urban,Home,50,Mobile,15000,Vocational School,BKK,BKK3,1.5,1.75,1.75,1.75,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Public,Public,630000,1.5,2,2.5,0.5,0.5,1.5,1.5,1,2.5,1.5,2.5,1.84,No,No,No
693,2019,3,Male,18,18,BKK,Urban,Home,74,WIFI,109000,High School,BKK,BKK3,2.25,2,2.75,2,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Private,1090000,2.5,3,3,1.5,2.5,2,2.5,2,2,2,4,2.58,No,No,High
694,2019,2,Male,19,0,S,Urban,Apartment,85,Wifi,9000,High School,S,S9,3,3.25,2.5,3.5,4,Roommates,Together,Bachelor,Master,Father,Private,Freelance,860000,3,3,3,2,4,3,3.5,3,2.5,2.5,2.5,3.08,Yes,No,Medium
695,2019,3,Male,19,0,E,Urban,Apartment,47,Mobile,8000,Vocational School,E,E2,1.5,2,2,1.75,4,Alone,Together,Master,Bachelor,Father,Public,Private,770000,1,0.5,1,0,1,0.5,1,1,0,1,2,1.34,No,No,Low
696,2019,2,Female,,18,BKK,Urban,Home,6,Wifi,6000,High School,BKK,BKK6,2.75,3.25,3.25,3,4,Parents,Together,Master,Bachelor,Father,Private,Public,690000,2.5,2.5,3.5,1.5,2.5,0.5,3.5,2.5,1,3,1.5,2.37,No,No,Medium
697,2019,2,Female,19,19,BKK,Urban,Home,33,Wifi,10000,Vocational School,BKK,BKK3,3,3.25,2.75,2.5,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Private,1160000,2.5,3,3.5,2,3,2.5,3.5,2,1.5,3,3,2.97,No,Yes,High
698,2019,2,Male,18,0,S,Urban,Apartment,15,Wifi,15000,High School,S,S5,2.5,2.75,2.75,2,4,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Private,730000,2.5,2.5,2.5,2,2.5,0.5,2,2,2,3,0.5,2.17,No,No,Low
699,2019,2,Female,18,18,BKK,Urban,Home,87,Wifi,11000,Vocational School,BKK,BKK2,2.75,3,3.25,3,4,Parents,Together,HighSchool,Bachelor,Father,Freelance,Private,530000,2.5,1.5,1.5,2,2.5,1.5,2,3,2,3,3.5,2.68,No,No,High
700,2019,3,Female,18,3,E,,Apartment,81,Wifi,15000,High School,E,E7,3,2.5,3,3.5,3,Alone,Together,Bachelor,Master,Father,Private,Business,3360000,3,3.5,4,2,3,3,3,3,1.5,2.5,1,2.93,Yes,No,Low
701,2019,2,Female,18,3,BKK,Urban,Home,13,Wifi,15000,Vocational School,BKK,BKK8,3.5,4,2.75,3.75,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,800000,3,2.5,3,2,2,2.5,3,3,1.5,2.5,1,2.6,No,No,High
702,2019,2,Male,18,0,E,Urban,Apartment,54,WIFI,15000,High School,BKK,BKK6,1.5,3.5,1.75,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,1770000,1,1.5,2.5,0,1.5,1.5,1,1,1.5,1,4,2.02,No,No,Low
703,2019,2,Female,18,18,BKK,Urban,Apartment,82,Mobile,14000,Vocational School,BKK,BKK8,1.5,1.75,2,1.75,3,Roommates,Together,Bachelor,Bachelor,Mother,Freelance,Private,550000,1,1,1.5,0.5,1.5,1,1,1,0.5,1,3.5,1.61,No,No,No
704,2019,2,Male,18,18,BKK,Urban,Home,69,Mobile,12000,Vocational School,BKK,BKK8,2,1.75,2.5,1.75,4,Parents,Together,HighSchool,Bachelor,Father,Public,Private,480000,2,1.5,2.5,1,2.5,2.5,2,2.5,1,1.5,4,2.28,No,No,Low
705,2019,3,Male,18,18,BKK,Urban,Home,80,Mobile,15000,High School,BKK,BKK6,2,2,2.25,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Freelance,1410000,2,2,2.5,1.5,3,1.5,2,2,0.5,2,3,2.27,No,Yes,No
706,2019,2,Male,18,18,BKK,Urban,Home,65,WIFI,15000,Vocational School,BKK,BKK8,3.25,3.5,3.5,3,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Public,1620000,3,2.5,2.5,2,3.5,1,3,2.5,2,2.5,3.5,2.75,No,No,Medium
707,2019,2,Female,18,0,S,Urban,Apartment,19,Mobile,9000,High School,BKK,BKK7,2.5,2.75,2.75,3,3,Alone,Together,Bachelor,Bachelor,Father,Private,Public,440000,2,2,2,1.5,2,2,2.5,2,2,2.5,1,2.17,No,No,Medium
708,2019,2,Female,18,18,BKK,Urban,Home,18,Wifi,15000,High School,BKK,BKK1,2,1.75,2.5,2,3,Parents,Together,Master,Bachelor,Father,Private,Public,700000,1.5,1,0.5,1,2,1,2,1,0,2,4,1.77,No,No,Medium
709,2019,2,Female,18,18,BKK,Urban,Home,46,Wifi,15000,Vocational School,BKK,BKK2,2.5,2,2.75,2.75,4,Parents,Together,Master,Bachelor,Father,Freelance,Public,1910000,2.5,2.5,2,1.5,2.5,2.5,2,2.5,2,2,1.5,2.42,No,No,High
710,2019,2,Female,18,18,BKK,Urban,Home,34,Wifi,9000,Vocational School,BKK,BKK3,1.75,1.5,1.75,1.5,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,1040000,1.5,1.5,1.5,0,1,2,1.5,1.5,0,2,3.5,1.83,No,No,Medium
711,2019,,Female,18,18,BKK,Urban,Home,728,Wifi,15000,Vocational School,BKK,BKK1,2,2,2,2.5,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Public,1950000,2,1.5,3,1,1.5,1.5,2,2.5,1,2.5,2.5,2.23,No,No,No
712,2019,2,Female,18,18,BKK,Urban,Home,89,Mobile,5000,Vocational School,BKK,BKK6,2.75,3,3,2.25,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Public,400000,2.5,2.5,3,1.5,2,2.5,3,2,2.5,2.5,1,2.47,No,No,No
713,2019,2,Female,18,18,BKK,Urban,Apartment,79,Wifi,15000,Vocational School,BKK,BKK7,3.5,3,3,4,5,Alone,Together,Master,Bachelor,Father,Private,Public,2300000,3,3,3,1.5,3,3,2.5,2.5,3.5,2.5,1,2.65,No,No,No
714,2019,1,Female,18,18,BKK,Urban,Apartment,60,Wifi,15000,Vocational School,BKK,BKK6,3,2.5,2,3,4,Roommates,Together,Master,Bachelor,Father,Freelance,Business,3490000,3,3.5,4,2,2.5,3,3,2.5,2.5,3.5,3,3.15,Yes,No,Medium
715,2019,2,Female,18,18,BKK,Urban,Home,881,wIFI,6000,Vocational School,BKK,BKK3,3.25,2.75,3,3,5,Parents,Together,Bachelor,Bachelor,Father,Public,Private,730000,3,3.5,4,2,2.5,2,3.5,3,3,2.5,2,2.87,No,No,High
716,2019,2,Female,18,0,E,Urban,Apartment,77,Wifi,7000,High School,BKK,BKK10,1.75,2,1.75,2,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,890000,1.5,1,1.5,0,1.5,0,1.5,2,0.5,1.5,3.5,1.62,No,No,Medium
717,2019,2,Male,18,0,S,Urban,Apartment,40,Wifi,8000,,S,S3,2.5,2.25,2.25,2,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,930000,2.5,3,2,1.5,2.5,1,3,3,1,2.5,1.5,2.55,No,No,Medium
718,2019,2,Female,18,18,BKK,Urban,Home,22,Wifi,12000,High School,BKK,BKK2,3.5,3.5,4,2.75,2,Mom or Dad,Apart,Master,Bachelor,Mother,Public,Public,1140000,3,3.5,4,2.5,3,3,3.5,3,1.5,3.5,2.5,3.15,No,No,Medium
719,2019,2,Male,18,3,BKK,Urban,,31,Wifi,5000,Vocational School,BKK,BKK3,2.25,2.5,2.5,2.25,3,Parents,Together,HighSchool,HighSchool,Mother,Private,Freelance,410000,2,2,3,1.5,3,1.5,2,2,1,3,3,2.53,No,Yes,Medium
720,2019,3,Male,20,,E,Urban,Apartment,54,Mobile,12000,High School,E,E2,2.5,3,2,2,3,Alone,Together,Bachelor,Bachelor,Father,Public,Private,760000,2,1.5,1.5,1.5,2.5,1.5,2,2.5,1.5,2.5,1,2.3,No,No,No
721,2019,2,Male,18,18,BKK,Urban,Home,33,WIFI,14000,High School,BKK,BKK5,2.75,3,2.5,3.25,5,Parents,Together,Master,Bachelor,Father,Freelance,Freelance,570000,3,2,2.5,2.5,3,3,3,3.5,3,2.5,2,2.91,No,Yes,High
722,2019,3,Female,18,,BKK,Urban,Home,63,Wifi,8000,High School,BKK,BKK5,1.75,2,2,1.75,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Private,610000,1.5,1,1.5,0.5,2,2,1.5,2,1,2,3.5,1.99,No,No,Medium
723,2019,2,Male,18,0,E,Urban,Apartment,26,Mobile,11000,High School,E,E5,2.75,3,3.25,2.5,2,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Private,590000,2.5,1.5,2.5,2,3,1.5,3,2.5,2,2.5,1,2.49,No,No,High
724,2019,2,Female,18,18,BKK,Urban,Home,59,Wifi,15000,Vocational School,BKK,BKK1,2,2.5,1.75,2,3,Parents,Together,Bachelor,Bachelor,Father,Private,Private,2060000,2,1.5,1.5,1,1.5,1,2.5,2,1.5,2.5,2.5,2.16,No,No,Low
725,2019,2,Female,18,3,E,Urban,Apartment,64,Wifi,15000,High School,BKK,BKK5,2.5,2.25,2.25,2,4,Roommates,Together,Master,Bachelor,Father,Private,Private,2370000,2.5,2.5,3,1.5,2,3.5,2.5,2,2.5,3,3,2.75,No,No,Low
726,2019,2,Male,18,18,BKK,Urban,Apartment,69,Mobile,14000,Vocational School,BKK,BKK8,1.5,1.75,1.75,1.75,3,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Freelance,560000,1.5,2,1.5,1,2,0,1,1.5,1,2.5,2.5,1.89,No,No,Medium
727,2019,2,Male,19,19,BKK,Urban,Home,50,WIFI,14000,High School,BKK,BKK6,1.75,2,2.25,1.75,4,Parents,Together,Bachelor,Master,Father,Private,Public,1640000,1,1,1,0,1,1.5,1.5,1,0,1,3.5,1.56,No,No,Low
728,2019,3,Male,19,0,,Urban,Apartment,76,Wifi,9000,High School,E,E7,3.25,3.25,3.5,3.75,4,Roommates,Together,Master,Bachelor,Father,Private,Public,1120000,3,3.5,3.5,2.5,2.5,2,3,3,3.5,3.5,2.5,3.21,Yes,No,Medium
728,2019,3,Male,19,0,E,Urban,Apartment,76,Wifi,9000,Vocational School,E,E7,3.25,3.25,3.5,3.75,4,Roommates,Together,Bachelor,Bachelor,Father,Public,Private,1120000,3,3.5,3.5,2.5,2.5,2,3,3,3.5,3.5,2.5,3.21,Yes,No,Low
728,2019,3,Male,19,0,E,Urban,Apartment,76,Wifi,9000,High School,E,E7,3.25,3.25,3.5,3.75,4,Roommates,Together,Master,Bachelor,Father,Public,Private,1120000,3,3.5,3.5,2.5,2.5,2,3,3,3.5,3.5,2.5,3.21,Yes,No,Medium
729,2019,2,Female,18,3,NE,Urban,Apartment,57,Wifi,11000,High School,NE,NE7,2.25,2.5,3.5,2.25,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,1350000,2,1.5,2,1.5,2.5,0,1.5,2.5,1.5,1.5,3,2.03,No,No,No
730,2019,2,Male,18,0,E,Rural,Apartment,7,Mobile,8000,High School,E,E8,3.25,3.5,2.75,3.25,2,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Private,540000,3,3.5,4,1.5,2,2,3.5,3,1.5,3.5,3,2.89,Yes,No,Medium
731,2019,3,Female,18,0,E,Urban,Apartment,6,WIFI,15000,High School,E,E8,3,2.5,2.5,2.75,4,Alone,Together,Bachelor,Bachelor,Father,Public,Private,1850000,2.5,3,3.5,2,2.5,1,3.5,3,2,3,2,2.69,No,No,High
732,2019,2,Female,19,0,E,Urban,Apartment,76,WIFI,15000,High School,E,E9,2.75,2.5,1.75,1.5,3,Roommates,Together,Bachelor,Master,Father,Public,Private,1810000,2.5,2.5,2.5,1.5,1,2,2.5,2.5,2,2.5,1,2.42,No,No,High
733,2019,3,Female,19,0,E,Urban,Apartment,53,Wifi,15000,Vocational School,E,E2,1.75,2,1.5,2,2,Alone,Apart,Bachelor,Bachelor,Mother,Private,Freelance,1840000,1.5,1,1,1,1.5,1.5,1.5,2,0,1.5,3,1.83,No,No,Medium
734,2019,2,mAlE,18,18,BKK,Urban,Home,59,Wifi,99000,Vocational School,BKK,BKK10,2.25,2.75,1.75,2,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Business,620000,2.5,3,3.5,1.5,2.5,3,2.5,3,1.5,2,2.5,2.63,No,Yes,Low
735,2019,3,Male,18,0,E,Urban,Apartment,48,Wifi,15000,,E,E7,2.75,3,2.5,2.5,3,Alone,Together,Bachelor,Master,Father,Private,Private,2240000,2.5,2,3.5,1.5,2,2.5,3,2,0.5,2.5,2.5,2.41,No,No,Low
736,2019,2,Male,18,18,BKK,Urban,Home,46,WIFI,15000,Vocational School,BKK,BKK4,3,3.25,2.5,2.75,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Freelance,1220000,3,2.5,2,2,3,2.5,2.5,2.5,2,2.5,3,2.63,No,No,Medium
737,2019,3,Male,18,18,BKK,Urban,Home,69,Wifi,6000,High School,BKK,BKK2,1.75,2.25,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Private,600000,1.5,1.5,0.5,0.5,1.5,0,1,1.5,1.5,1.5,1,1.46,No,No,Low
738,2019,,Female,18,3,BKK,,Home,23,Mobile,8000,Vocational School,BKK,BKK6,3,1.5,2.75,2.75,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Private,Public,620000,2.5,2.5,3,1.5,3,1,3,3.5,1.5,3,3.5,2.75,No,No,Low
739,,2,mAlE,18,3,BKK,Urban,Home,12,WIFI,10000,High School,BKK,BKK7,2,2,2,2.75,3,Parents,Together,Master,Bachelor,Father,Public,Private,760000,2,1.5,2,1.5,2.5,1.5,2.5,2.5,1,2.5,2.5,2.31,No,Yes,Low
740,2019,3,MAle,18,0,E,Urban,Apartment,53,Wifi,14000,High School,BKK,BKK1,1.75,1.75,1.75,1.75,5,Alone,Together,Master,Master,Mother,Private,Private,860000,1.5,2,2.5,0.5,1.5,1,2,1.5,1,1.5,0.5,1.91,No,No,Medium
741,2019,2,Male,18,0,E,Rural,Apartment,32,Mobile,12000,High School,E,E6,2.25,2.75,2.25,1.75,3,Alone,Together,Bachelor,HighSchool,Father,Private,Private,540000,2,2,3,1,2,2.5,2,2,1,2,2,2.39,No,No,Medium
742,2019,2,Female,18,18,BKK,Urban,Home,60,Wifi,10000,Vocational School,BKK,BKK10,3,2.75,3.25,3.5,3,Parents,Together,Bachelor,Bachelor,Father,Private,Business,1240000,2.5,2.5,3,1.5,1,3.5,3,2.5,1,2.5,3.5,2.64,No,No,Medium
743,2019,2,Female,18,0,E,Urban,Apartment,85,Wifi,13000,High School,E,E2,3.5,3,3,3.25,3,Alone,Apart,Bachelor,Bachelor,Mother,Public,Freelance,1570000,3,2.5,3.5,2,3.5,3,3.5,2.5,3.5,3.5,2.5,3.13,No,No,Medium
744,2019,2,Male,18,0,NE,Rural,Apartment,79,Wifi,11000,High School,NE,NE4,1.5,1.75,1.75,1.75,4,Alone,Together,Bachelor,Bachelor,Father,Private,Public,930000,1,1.5,1.5,0,1,1,1.5,0.5,1,1,3,1.67,No,No,Low
745,2019,2,,19,19,BKK,Urban,Home,46,Wifi,13000,High School,BKK,BKK4,2.25,1.75,2,2.5,4,Parents,Together,Bachelor,Master,Father,Private,Private,670000,2,2,2.5,1.5,2.5,3,2.5,2.5,1.5,2.5,2,2.55,No,No,Medium
746,2019,3,Female,18,0,E,Rural,Apartment,81,Wifi,78000,High School,E,E2,2.75,2.25,3,2.25,3,Alone,Together,Bachelor,Bachelor,Mother,Private,Private,1880000,2.5,2,2,2,3,1.5,3,3,2.5,3,4,2.86,No,No,Medium
747,2019,2,Female,18,18,BKK,Urban,Home,23,Wifi,15000,High School,BKK,BKK8,1.5,1.75,2.25,1.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Public,1630000,1.5,1.5,2.5,0,1.5,1,1.5,2.5,1,1.5,1.5,1.73,No,No,Medium
748,2019,1,mAlE,19,19,BKK,Urban,Home,44,Mobile,12000,Vocational School,BKK,BKK2,3.5,3.25,3.25,3.25,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Private,Public,490000,3,2,2.5,2,2,3,3.5,3.5,3,3,2,2.8,No,No,High
749,2019,2,Male,18,3,BKK,Urban,Home,48,WIFI,15000,Vocational School,BKK,BKK7,2.25,2.5,3,2.75,2,Mom or Dad,Apart,Master,Bachelor,Mother,Public,Private,1120000,2,1,2.5,1,2,2.5,2.5,2.5,1.5,2,3,2.29,No,No,No
750,2019,2,Female,18,0,E,Urban,,59,Wifi,15000,High School,E,E10,3.25,2.75,2.25,2.25,4,Alone,Together,Bachelor,Bachelor,Mother,Business,Private,1870000,3,3,3,2,3,3.5,3,3,2.5,2.5,2.5,2.91,No,No,High
751,2019,3,,18,,S,Urban,Apartment,28,Mobile,8000,High School,S,S4,1.5,1.75,2.25,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Private,Private,640000,1.5,1,1,1,2,1.5,2,1.5,0.5,1.5,2,1.89,No,No,Medium
752,2019,2,Male,18,18,BKK,,Home,63,Wifi,15000,Vocational School,BKK,BKK3,1.5,1.75,2.25,1.75,3,Parents,Together,Master,Bachelor,Father,Private,Public,750000,1.5,2,2.5,1,1,0,1.5,1.5,1,2.5,3.5,2,No,No,Low
753,2019,2,Female,18,18,BKK,Urban,Home,12,Wifi,103000,Vocational School,BKK,BKK1,3.5,3,3.75,3.25,4,Parents,Together,Bachelor,Bachelor,Father,Public,Public,1570000,2.5,2,2.5,1,2,2.5,2.5,3,2.5,2.5,1.5,2.65,No,No,Medium
754,2019,2,Female,18,,S,Urban,Apartment,62,Wifi,12000,High School,S,S2,3,3.5,3,2.75,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,1440000,3,3.5,3,2.5,3,2,3.5,3,1.5,3,3.5,2.98,No,No,Low
755,2019,,Female,18,0,S,Urban,Apartment,20,Wifi,15000,High School,S,S9,3.25,2.75,2.75,3.25,3,Alone,Together,Bachelor,Bachelor,Father,Private,Private,2690000,3,3,4,2.5,2.5,2,3.5,3,3,3.5,2.5,3.17,No,No,Medium
756,2019,1,Female,18,18,BKK,Urban,Home,35,Wifi,15000,Vocational School,BKK,BKK9,3,2.5,3.25,3,2,Mom or Dad,Apart,Master,Bachelor,Father,Freelance,Public,1820000,2.5,2.5,2.5,1.5,2,3,2.5,2.5,1.5,2,2.5,2.59,No,No,Medium
757,2019,2,,18,0,S,Urban,Apartment,665,Mobile,14000,High School,S,S4,1.75,1.75,2,2,3,Alone,Together,Bachelor,Bachelor,Father,Public,Public,650000,1,1,2,0,0.5,1,1,1,0,1,3.5,1.71,No,No,No
758,2019,1,Female,18,18,BKK,Urban,,13,Wifi,9000,Vocational School,BKK,BKK9,3,3,2.25,2.5,4,Parents,Together,Bachelor,Master,Father,Freelance,Private,1130000,2.5,3,4,2,2.5,0.5,2.5,3,2,2.5,4,2.88,No,Yes,High
759,2019,2,Male,18,18,BKK,Urban,Home,85,Mobile,15000,Vocational School,BKK,BKK1,2.25,2.25,2.5,2,3,Mom or Dad,Apart,Bachelor,Master,Mother,Private,Private,2760000,2,2,2.5,1,2.5,2,2,2,1,2,2,2.31,No,No,Low
760,2019,2,Male,18,18,BKK,Urban,Home,85,Wifi,11000,High School,BKK,BKK9,1.5,1.75,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Freelance,920000,1.5,1.5,2.5,0.5,1,2,1,1.5,1,2,2,1.96,No,No,No
761,2019,2,Female,18,3,BKK,Urban,Apartment,68,Mobile,6000,High School,BKK,BKK9,1.5,1.75,1.75,1.75,3,Alone,Apart,HighSchool,HighSchool,Mother,Freelance,Public,510000,1.5,2,3.5,0.5,1,0.5,2,2.5,2,2,2.5,2.02,No,No,Medium
762,2019,3,Female,18,,BKK,Urban,Apartment,117,Wifi,15000,High School,BKK,BKK3,3.5,3.75,3.75,3.5,2,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Private,810000,3,3,3,2,2.5,2.5,4,3,3,3,3,2.94,No,No,High
763,2019,2,Male,18,18,BKK,Urban,Home,46,Wifi,9000,High School,BKK,BKK10,2,2,1.75,2.5,3,Parents,Together,HighSchool,Bachelor,Father,Private,Business,420000,1.5,1,2,1,1,1,2.5,1.5,0.5,2.5,2.5,1.84,No,No,No
764,,2,Female,18,18,BKK,Urban,Home,34,Wifi,15000,Vocational School,BKK,BKK4,2.25,2.75,2.5,1.75,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Public,1780000,2,2,1.5,0.5,2,2,2.5,2.5,1.5,3,3,2.32,No,No,No
765,2019,2,Male,18,18,BKK,Urban,Home,25,Wifi,67000,High School,BKK,BKK1,1.75,1.75,2,2.25,3,Parents,Together,Master,Bachelor,Mother,Business,Public,1000000,1.5,1,1,0.5,0,1,1,1,1.5,3,1,1.69,No,No,Medium
766,2019,2,Female,18,18,BKK,Urban,Home,69,Mobile,15000,Vocational School,BKK,BKK1,1.5,2,1.75,1.75,2,Mom or Dad,Apart,Master,Master,Mother,Public,Business,950000,1,1,1,0,1,1,1,0.5,0,1.5,2,1.53,No,No,Medium
767,2019,2,Male,,,BKK,Urban,Home,77,Wifi,12000,High School,BKK,BKK7,1.75,2,1.75,1.75,3,Parents,Together,Master,Bachelor,Mother,Private,Public,910000,1.5,1,1,1,1.5,1.5,2,2,1,2,3.5,2.09,No,No,No
768,2019,2,Male,18,18,BKK,Urban,Home,47,Wifi,15000,Vocational School,BKK,BKK2,3.25,3.75,3,3.5,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Public,Business,3250000,3,3.5,3,2,2.5,3,2.5,3,2.5,3,2,2.91,No,No,Medium
769,2019,2,Male,18,3,E,Rural,Apartment,74,Wifi,15000,High School,E,E3,3.5,3.5,3,4,3,Alone,Apart,Bachelor,Bachelor,Mother,Public,Private,1480000,2.5,2,2.5,2,3,2,2,2.5,3.5,2.5,2.5,2.65,No,No,Medium
770,2019,,Male,18,0,S,Urban,Apartment,84,Wifi,14000,Vocational School,S,S2,2,2.5,2,1.75,3,Roommates,Together,Bachelor,Bachelor,Father,Private,Private,1720000,2,2,2.5,1,2.5,1,2.5,2,1,2,3,2.13,No,No,Low
771,2019,2,Female,18,18,BKK,,Apartment,61,Mobile,8000,Vocational School,BKK,BKK4,1.5,1.75,1.75,2,3,Alone,Together,Vocational,HighSchool,Mother,Freelance,Private,450000,1.5,1.5,2.5,1,2.5,1,1.5,1.5,1.5,2,1,1.84,No,No,No
772,2019,3,Male,18,0,S,Urban,Apartment,60,Wifi,15000,High School,BKK,BKK6,3.25,3.75,3.25,2.75,3,Alone,Together,Bachelor,Bachelor,Father,Public,Freelance,2610000,3,3,3,2,3,1.5,3,3,2,2.5,2,2.75,No,No,Medium
773,2019,1,Female,19,4,BKK,Urban,Home,33,Mobile,8000,Vocational School,BKK,BKK6,3.25,3.75,3.25,2.75,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Public,430000,3,2.5,2,2.5,4,1,3.5,3,2.5,3.5,2.5,2.8,Yes,Yes,Medium
774,,2,Female,19,0,E,Urban,Apartment,49,WIFI,15000,High School,E,E9,2,2.25,1.75,1.75,3,Roommates,Together,Master,Master,Father,Public,Public,860000,1.5,1,1.5,0,0.5,1.5,1.5,1.5,0,1,3,1.65,No,No,No
775,2019,2,Male,18,0,E,Urban,Apartment,33,Mobile,11000,High School,E,E9,1.75,2,1.75,2.25,3,Roommates,Together,HighSchool,Bachelor,Father,Private,Public,530000,1.5,1.5,2,0.5,2.5,1.5,2,1.5,0,2.5,1.5,1.84,No,No,Medium
776,2019,2,,18,18,BKK,,Home,77,Wifi,7000,Vocational School,BKK,BKK10,2,2,2,2.25,3,Parents,Together,Bachelor,Bachelor,Father,Private,Private,790000,1.5,1.5,2.5,0.5,2,1,2.5,1,1,2.5,1.5,2.02,No,No,Medium
777,2019,2,Male,18,18,BKK,Urban,Home,61,Wifi,5000,Vocational School,BKK,BKK1,1.5,1.75,1.75,2.5,2,Mom or Dad,Apart,Bachelor,Master,Mother,Private,Private,650000,1,1,1.5,0.5,0.5,1,1,1,0,1,1,1.37,No,No,No
778,2019,1,Female,18,18,BKK,Urban,Home,41,Wifi,15000,Vocational School,BKK,BKK4,3.5,3.25,3.75,2.25,4,Parents,Together,Master,Master,Father,Freelance,Business,3410000,3,2.5,3.5,2,3,3,3.5,3,1.5,3,3.5,3.06,Yes,No,Low
779,2019,2,Female,18,0,S,Urban,Apartment,85,Mobile,6000,High School,S,S3,3.25,1.5,3.25,2.75,4,Alone,Together,HighSchool,Bachelor,Father,Freelance,Private,550000,2.5,2,2,1.5,2.5,2,2.5,3,3,2,3.5,2.68,No,No,Medium
780,2019,2,Female,18,18,BKK,Urban,Home,80,WIFI,15000,High School,BKK,BKK1,3.25,2.75,3.5,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Private,Freelance,2290000,3,2.5,3,2,3.5,2.5,4,3,2,3,3,2.94,No,No,High
781,2019,2,mAlE,18,18,BKK,Urban,Home,73,Wifi,9000,Vocational School,BKK,BKK1,1.75,2,1.75,3,4,Parents,Together,HighSchool,Bachelor,Father,Freelance,Freelance,460000,1.5,2,2,0.5,0.5,0.5,1.5,1.5,1.5,2,3.5,1.92,No,No,Low
782,2019,2,Male,18,0,E,Urban,Apartment,68,WIFI,9000,High School,BKK,BKK3,3.5,3.75,4,3.5,3,Alone,Together,Bachelor,Bachelor,Father,Public,Private,1070000,3,2,3,2,2.5,2,3.5,3,3.5,3,2,2.9,No,No,High
783,2019,,Female,18,18,BKK,,,58,Wifi,10000,Vocational School,BKK,BKK7,2,2,2.25,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Public,Business,1150000,1.5,0,0,1,2,2.5,1.5,2,1,1.5,4,2.02,No,No,Medium
