Student_ID,Year_of_Entry,TCAS_channels,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses,Type_of_prior_school,Prior_School_Province_REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry.1,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
698,2019.0,2.0,0.0,S,Urban,Apartment,15,wifi,15000,High School,S,S5,2.5,2.75,2.75,2.0,4,Alone,Together,Master,Master,Mother,Business,Private,730000,2.5,2.5,2.5,2.0,2.5,0.5,2.0,2.0,2.0,3.0,0.5,2.17,No,No,Medium
699,2019.0,2.0,18.0,BKK,Urban,Home,87,wifi,11000,Vocational School,BKK,BKK2,2.75,3.0,3.25,3.0,4,Parents,Together,Bachelor,Vocational,Father,Freelance,Public,530000,2.5,1.5,1.5,2.0,2.5,1.5,2.0,3.0,2.0,3.0,3.5,2.68,No,No,Low
701,2019.0,2.0,3.0,BKK,Urban,Home,13,wifi,15000,Vocational School,BKK,BKK8,3.5,4.0,2.75,3.75,3,Parents,Together,Doctoral,Master,Father,Freelance,Private,800000,3.0,2.5,3.0,2.0,2.0,2.5,3.0,3.0,1.5,2.5,1.0,2.6,No,No,Medium
702,2019.0,2.0,0.0,E,Urban,Apartment,54,wifi,15000,High School,BKK,BKK6,1.5,3.5,1.75,1.75,3,Alone,Together,Doctoral,Doctoral,Father,Business,Private,1770000,1.0,1.5,2.5,0.0,1.5,1.5,1.0,1.0,1.5,1.0,4.0,2.02,No,No,High
703,2019.0,2.0,18.0,BKK,Urban,Apartment,82,mobile,14000,Vocational School,BKK,BKK8,1.5,1.75,2.0,1.75,3,Roommates,Together,Vocational,High School,Mother,Public,Private,550000,1.0,1.0,1.5,0.5,1.5,1.0,1.0,1.0,0.5,1.0,3.5,1.61,No,No,No
704,2019.0,2.0,18.0,BKK,Urban,Home,69,mobile,12000,Vocational School,BKK,BKK8,2.0,1.75,2.5,1.75,4,Parents,Together,High School,Primary,Father,Business,Public,480000,2.0,1.5,2.5,1.0,2.5,2.5,2.0,2.5,1.0,1.5,4.0,2.28,No,No,Medium
705,2019.0,3.0,18.0,BKK,Urban,Home,80,mobile,15000,High School,BKK,BKK6,2.0,2.0,2.25,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Freelance,1410000,2.0,2.0,2.5,1.5,3.0,1.5,2.0,2.0,0.5,2.0,3.0,2.27,No,Yes,No
706,2019.0,2.0,18.0,BKK,Urban,Home,65,wifi,15000,Vocational School,BKK,BKK8,3.25,3.5,3.5,3.0,3,Parents,Together,Doctoral,Doctoral,Mother,Private,Private,1620000,3.0,2.5,2.5,2.0,3.5,1.0,3.0,2.5,2.0,2.5,3.5,2.75,No,No,High
707,2019.0,2.0,0.0,S,Urban,Apartment,19,mobile,9000,High School,BKK,BKK7,2.5,2.75,2.75,3.0,3,Alone,Together,Primary,Primary,Father,Freelance,Freelance,440000,2.0,2.0,2.0,1.5,2.0,2.0,2.5,2.0,2.0,2.5,1.0,2.17,No,No,Medium
708,2019.0,2.0,18.0,BKK,Urban,Home,18,wifi,15000,High School,BKK,BKK1,2.0,1.75,2.5,2.0,3,Parents,Together,Bachelor,Vocational,Father,Private,Public,700000,1.5,1.0,0.5,1.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0,1.77,No,No,Low
709,2019.0,2.0,18.0,BKK,Urban,Home,46,wifi,15000,Vocational School,BKK,BKK2,2.5,2.0,2.75,2.75,4,Parents,Together,Master,Master,Father,Public,Private,1910000,2.5,2.5,2.0,1.5,2.5,2.5,2.0,2.5,2.0,2.0,1.5,2.42,No,No,Medium
710,2019.0,2.0,18.0,BKK,Urban,Home,34,wifi,9000,Vocational School,BKK,BKK3,1.75,1.5,1.75,1.5,4,Parents,Together,Master,Doctoral,Father,Private,Private,1040000,1.5,1.5,1.5,0.0,1.0,2.0,1.5,1.5,0.0,2.0,3.5,1.83,No,No,Low
712,2019.0,2.0,18.0,BKK,Urban,Home,89,mobile,5000,Vocational School,BKK,BKK6,2.75,3.0,3.0,2.25,3,Parents,Together,Bachelor,Bachelor,Father,Business,Private,400000,2.5,2.5,3.0,1.5,2.0,2.5,3.0,2.0,2.5,2.5,1.0,2.47,No,No,Low
713,2019.0,2.0,18.0,BKK,Urban,Apartment,79,wifi,15000,Vocational School,BKK,BKK7,3.5,3.0,3.0,4.0,5,Alone,Together,Bachelor,Master,Father,Public,Business,2300000,3.0,3.0,3.0,1.5,3.0,3.0,2.5,2.5,3.5,2.5,1.0,2.65,No,No,High
714,2019.0,1.0,18.0,BKK,Urban,Apartment,60,wifi,15000,Vocational School,BKK,BKK6,3.0,2.5,2.0,3.0,4,Roommates,Together,Doctoral,Doctoral,Father,Business,Freelance,3490000,3.0,3.5,4.0,2.0,2.5,3.0,3.0,2.5,2.5,3.5,3.0,3.15,Yes,No,No
716,2019.0,2.0,0.0,E,Urban,Apartment,77,wifi,7000,High School,BKK,BKK10,1.75,2.0,1.75,2.0,3,Alone,Together,Master,Bachelor,Father,Freelance,Public,890000,1.5,1.0,1.5,0.0,1.5,0.0,1.5,2.0,0.5,1.5,3.5,1.62,No,No,High
718,2019.0,2.0,18.0,BKK,Urban,Home,22,wifi,12000,High School,BKK,BKK2,3.5,3.5,4.0,2.75,2,Mom or Dad,Apart,Doctoral,Master,Mother,Public,Business,1140000,3.0,3.5,4.0,2.5,3.0,3.0,3.5,3.0,1.5,3.5,2.5,3.15,No,No,Low
719,2019.0,2.0,3.0,BKK,Urban,Home,31,wifi,5000,Vocational School,BKK,BKK3,2.25,2.5,2.5,2.25,3,Parents,Together,Primary,Primary,Mother,Freelance,Business,410000,2.0,2.0,3.0,1.5,3.0,1.5,2.0,2.0,1.0,3.0,3.0,2.53,No,Yes,Medium
720,2019.0,3.0,0.0,E,Urban,Apartment,54,mobile,12000,High School,E,E2,2.5,3.0,2.0,2.0,3,Alone,Together,Bachelor,Bachelor,Father,Business,Public,760000,2.0,1.5,1.5,1.5,2.5,1.5,2.0,2.5,1.5,2.5,1.0,2.3,No,No,Low
721,2019.0,2.0,18.0,BKK,Urban,Home,33,wifi,14000,High School,BKK,BKK5,2.75,3.0,2.5,3.25,5,Parents,Together,Primary,Primary,Father,Public,Business,570000,3.0,2.0,2.5,2.5,3.0,3.0,3.0,3.5,3.0,2.5,2.0,2.91,No,Yes,Medium
723,2019.0,2.0,0.0,E,Urban,Apartment,26,mobile,11000,High School,E,E5,2.75,3.0,3.25,2.5,2,Alone,Apart,Primary,Primary,Mother,Private,Private,590000,2.5,1.5,2.5,2.0,3.0,1.5,3.0,2.5,2.0,2.5,1.0,2.49,No,No,No
724,2019.0,2.0,18.0,BKK,Urban,Home,59,wifi,15000,Vocational School,BKK,BKK1,2.0,2.5,1.75,2.0,3,Parents,Together,Bachelor,Vocational,Father,Private,Public,2060000,2.0,1.5,1.5,1.0,1.5,1.0,2.5,2.0,1.5,2.5,2.5,2.16,No,No,High
725,2019.0,2.0,3.0,E,Urban,Apartment,64,wifi,15000,High School,BKK,BKK5,2.5,2.25,2.25,2.0,4,Roommates,Together,Master,Doctoral,Father,Business,Public,2370000,2.5,2.5,3.0,1.5,2.0,3.5,2.5,2.0,2.5,3.0,3.0,2.75,No,No,Low
726,2019.0,2.0,18.0,BKK,Urban,Apartment,69,mobile,14000,Vocational School,BKK,BKK8,1.5,1.75,1.75,1.75,3,Alone,Together,Bachelor,Master,Mother,Freelance,Public,560000,1.5,2.0,1.5,1.0,2.0,0.0,1.0,1.5,1.0,2.5,2.5,1.89,No,No,No
727,2019.0,2.0,19.0,BKK,Urban,Home,50,wifi,14000,High School,BKK,BKK6,1.75,2.0,2.25,1.75,4,Parents,Together,Master,Doctoral,Father,Freelance,Freelance,1640000,1.0,1.0,1.0,0.0,1.0,1.5,1.5,1.0,0.0,1.0,3.5,1.56,No,No,Low
728,2019.0,3.0,0.0,E,Urban,Apartment,76,wifi,9000,High School,E,E7,3.25,3.25,3.5,3.75,4,Roommates,Together,Bachelor,Vocational,Father,Private,Business,1120000,3.0,3.5,3.5,2.5,2.5,2.0,3.0,3.0,3.5,3.5,2.5,3.21,Yes,No,Medium
729,2019.0,2.0,3.0,NE,Urban,Apartment,57,wifi,11000,High School,NE,NE7,2.25,2.5,3.5,2.25,3,Alone,Together,Doctoral,Doctoral,Father,Business,Freelance,1350000,2.0,1.5,2.0,1.5,2.5,0.0,1.5,2.5,1.5,1.5,3.0,2.03,No,No,High
730,2019.0,2.0,0.0,E,Rural,Apartment,7,mobile,8000,High School,E,E8,3.25,3.5,2.75,3.25,2,Alone,Apart,Bachelor,Vocational,Mother,Freelance,Freelance,540000,3.0,3.5,4.0,1.5,2.0,2.0,3.5,3.0,1.5,3.5,3.0,2.89,Yes,No,High
731,2019.0,3.0,0.0,E,Urban,Apartment,6,wifi,15000,High School,E,E8,3.0,2.5,2.5,2.75,4,Alone,Together,Doctoral,Doctoral,Father,Freelance,Business,1850000,2.5,3.0,3.5,2.0,2.5,1.0,3.5,3.0,2.0,3.0,2.0,2.69,No,No,Medium
732,2019.0,2.0,0.0,E,Urban,Apartment,76,wifi,15000,High School,E,E9,2.75,2.5,1.75,1.5,3,Roommates,Together,Doctoral,Doctoral,Father,Freelance,Private,1810000,2.5,2.5,2.5,1.5,1.0,2.0,2.5,2.5,2.0,2.5,1.0,2.42,No,No,Low
733,2019.0,3.0,0.0,E,Urban,Apartment,53,wifi,15000,Vocational School,E,E2,1.75,2.0,1.5,2.0,2,Alone,Apart,Doctoral,Doctoral,Mother,Business,Public,1840000,1.5,1.0,1.0,1.0,1.5,1.5,1.5,2.0,0.0,1.5,3.0,1.83,No,No,Medium
736,2019.0,2.0,18.0,BKK,Urban,Home,46,wifi,15000,Vocational School,BKK,BKK4,3.0,3.25,2.5,2.75,3,Parents,Together,Master,Master,Father,Business,Freelance,1220000,3.0,2.5,2.0,2.0,3.0,2.5,2.5,2.5,2.0,2.5,3.0,2.63,No,No,No
737,2019.0,3.0,18.0,BKK,Urban,Home,69,wifi,6000,High School,BKK,BKK2,1.75,2.25,1.75,1.75,3,Parents,Together,Master,Doctoral,Mother,Private,Business,600000,1.5,1.5,0.5,0.5,1.5,0.0,1.0,1.5,1.5,1.5,1.0,1.46,No,No,Medium
739,2019.0,2.0,3.0,BKK,Urban,Home,12,wifi,10000,High School,BKK,BKK7,2.0,2.0,2.0,2.75,3,Parents,Together,Doctoral,Doctoral,Father,Business,Business,760000,2.0,1.5,2.0,1.5,2.5,1.5,2.5,2.5,1.0,2.5,2.5,2.31,No,Yes,Medium
740,2019.0,3.0,0.0,E,Urban,Apartment,53,wifi,14000,High School,BKK,BKK1,1.75,1.75,1.75,1.75,5,Alone,Together,Master,Doctoral,Mother,Public,Public,860000,1.5,2.0,2.5,0.5,1.5,1.0,2.0,1.5,1.0,1.5,0.5,1.91,No,No,High
741,2019.0,2.0,0.0,E,Rural,Apartment,32,mobile,12000,High School,E,E6,2.25,2.75,2.25,1.75,3,Alone,Together,Vocational,High School,Father,Business,Public,540000,2.0,2.0,3.0,1.0,2.0,2.5,2.0,2.0,1.0,2.0,2.0,2.39,No,No,No
742,2019.0,2.0,18.0,BKK,Urban,Home,60,wifi,10000,Vocational School,BKK,BKK10,3.0,2.75,3.25,3.5,3,Parents,Together,Doctoral,Doctoral,Father,Public,Private,1240000,2.5,2.5,3.0,1.5,1.0,3.5,3.0,2.5,1.0,2.5,3.5,2.64,No,No,Medium
743,2019.0,2.0,0.0,E,Urban,Apartment,85,wifi,13000,High School,E,E2,3.5,3.0,3.0,3.25,3,Alone,Apart,Master,Doctoral,Mother,Public,Private,1570000,3.0,2.5,3.5,2.0,3.5,3.0,3.5,2.5,3.5,3.5,2.5,3.13,No,No,Medium
744,2019.0,2.0,0.0,NE,Rural,Apartment,79,wifi,11000,High School,NE,NE4,1.5,1.75,1.75,1.75,4,Alone,Together,Doctoral,Doctoral,Father,Public,Freelance,930000,1.0,1.5,1.5,0.0,1.0,1.0,1.5,0.5,1.0,1.0,3.0,1.67,No,No,Medium
745,2019.0,2.0,19.0,BKK,Urban,Home,46,wifi,13000,High School,BKK,BKK4,2.25,1.75,2.0,2.5,4,Parents,Together,Doctoral,Doctoral,Father,Public,Public,670000,2.0,2.0,2.5,1.5,2.5,3.0,2.5,2.5,1.5,2.5,2.0,2.55,No,No,High
747,2019.0,2.0,18.0,BKK,Urban,Home,23,wifi,15000,High School,BKK,BKK8,1.5,1.75,2.25,1.75,3,Mom or Dad,Apart,Bachelor,Master,Mother,Freelance,Freelance,1630000,1.5,1.5,2.5,0.0,1.5,1.0,1.5,2.5,1.0,1.5,1.5,1.73,No,No,No
748,2019.0,1.0,19.0,BKK,Urban,Home,44,mobile,12000,Vocational School,BKK,BKK2,3.5,3.25,3.25,3.25,2,Mom or Dad,Apart,Primary,Primary,Mother,Public,Private,490000,3.0,2.0,2.5,2.0,2.0,3.0,3.5,3.5,3.0,3.0,2.0,2.8,No,No,No
749,2019.0,2.0,3.0,BKK,Urban,Home,48,wifi,15000,Vocational School,BKK,BKK7,2.25,2.5,3.0,2.75,2,Mom or Dad,Apart,Bachelor,Vocational,Mother,Business,Business,1120000,2.0,1.0,2.5,1.0,2.0,2.5,2.5,2.5,1.5,2.0,3.0,2.29,No,No,High
750,2019.0,2.0,0.0,E,Urban,Apartment,59,wifi,15000,High School,E,E10,3.25,2.75,2.25,2.25,4,Alone,Together,Bachelor,Bachelor,Mother,Business,Freelance,1870000,3.0,3.0,3.0,2.0,3.0,3.5,3.0,3.0,2.5,2.5,2.5,2.91,No,No,Medium
751,2019.0,3.0,0.0,S,Urban,Apartment,28,mobile,8000,High School,S,S4,1.5,1.75,2.25,1.75,3,Alone,Together,Doctoral,Doctoral,Father,Business,Freelance,640000,1.5,1.0,1.0,1.0,2.0,1.5,2.0,1.5,0.5,1.5,2.0,1.89,No,No,High
752,2019.0,2.0,18.0,BKK,Urban,Home,63,wifi,15000,Vocational School,BKK,BKK3,1.5,1.75,2.25,1.75,3,Parents,Together,Master,Master,Father,Private,Business,750000,1.5,2.0,2.5,1.0,1.0,0.0,1.5,1.5,1.0,2.5,3.5,2.0,No,No,Medium
754,2019.0,2.0,0.0,S,Urban,Apartment,62,wifi,12000,High School,S,S2,3.0,3.5,3.0,2.75,3,Alone,Together,Doctoral,Doctoral,Father,Private,Business,1440000,3.0,3.5,3.0,2.5,3.0,2.0,3.5,3.0,1.5,3.0,3.5,2.98,No,No,Low
756,2019.0,1.0,18.0,BKK,Urban,Home,35,wifi,15000,Vocational School,BKK,BKK9,3.0,2.5,3.25,3.0,2,Mom or Dad,Apart,Master,Bachelor,Father,Private,Freelance,1820000,2.5,2.5,2.5,1.5,2.0,3.0,2.5,2.5,1.5,2.0,2.5,2.59,No,No,Medium
758,2019.0,1.0,18.0,BKK,Urban,Home,13,wifi,9000,Vocational School,BKK,BKK9,3.0,3.0,2.25,2.5,4,Parents,Together,Master,Doctoral,Father,Public,Private,1130000,2.5,3.0,4.0,2.0,2.5,0.5,2.5,3.0,2.0,2.5,4.0,2.88,No,Yes,Low
759,2019.0,2.0,18.0,BKK,Urban,Home,85,mobile,15000,Vocational School,BKK,BKK1,2.25,2.25,2.5,2.0,3,Mom or Dad,Apart,Bachelor,Vocational,Mother,Freelance,Business,2760000,2.0,2.0,2.5,1.0,2.5,2.0,2.0,2.0,1.0,2.0,2.0,2.31,No,No,Low
760,2019.0,2.0,18.0,BKK,Urban,Home,85,wifi,11000,High School,BKK,BKK9,1.5,1.75,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Mother,Public,Private,920000,1.5,1.5,2.5,0.5,1.0,2.0,1.0,1.5,1.0,2.0,2.0,1.96,No,No,Medium
761,2019.0,2.0,3.0,BKK,Urban,Apartment,68,mobile,6000,High School,BKK,BKK9,1.5,1.75,1.75,1.75,3,Alone,Apart,Bachelor,Bachelor,Mother,Public,Freelance,510000,1.5,2.0,3.5,0.5,1.0,0.5,2.0,2.5,2.0,2.0,2.5,2.02,No,No,High
763,2019.0,2.0,18.0,BKK,Urban,Home,46,wifi,9000,High School,BKK,BKK10,2.0,2.0,1.75,2.5,3,Parents,Together,Bachelor,Master,Father,Freelance,Private,420000,1.5,1.0,2.0,1.0,1.0,1.0,2.5,1.5,0.5,2.5,2.5,1.84,No,No,No
764,2019.0,2.0,18.0,BKK,Urban,Home,34,wifi,15000,Vocational School,BKK,BKK4,2.25,2.75,2.5,1.75,3,Parents,Together,Master,Master,Mother,Private,Public,1780000,2.0,2.0,1.5,0.5,2.0,2.0,2.5,2.5,1.5,3.0,3.0,2.32,No,No,Medium
766,2019.0,2.0,18.0,BKK,Urban,Home,69,mobile,15000,Vocational School,BKK,BKK1,1.5,2.0,1.75,1.75,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Business,Freelance,950000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.5,2.0,1.53,No,No,Low
768,2019.0,2.0,18.0,BKK,Urban,Home,47,wifi,15000,Vocational School,BKK,BKK2,3.25,3.75,3.0,3.5,2,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Private,Freelance,3250000,3.0,3.5,3.0,2.0,2.5,3.0,2.5,3.0,2.5,3.0,2.0,2.91,No,No,Medium
769,2019.0,2.0,3.0,E,Rural,Apartment,74,wifi,15000,High School,E,E3,3.5,3.5,3.0,4.0,3,Alone,Apart,Master,Master,Mother,Business,Freelance,1480000,2.5,2.0,2.5,2.0,3.0,2.0,2.0,2.5,3.5,2.5,2.5,2.65,No,No,High
771,2019.0,2.0,18.0,BKK,Urban,Apartment,61,mobile,8000,Vocational School,BKK,BKK4,1.5,1.75,1.75,2.0,3,Alone,Together,Bachelor,Bachelor,Mother,Private,Private,450000,1.5,1.5,2.5,1.0,2.5,1.0,1.5,1.5,1.5,2.0,1.0,1.84,No,No,High
772,2019.0,3.0,0.0,S,Urban,Apartment,60,wifi,15000,High School,BKK,BKK6,3.25,3.75,3.25,2.75,3,Alone,Together,Bachelor,Bachelor,Father,Business,Freelance,2610000,3.0,3.0,3.0,2.0,3.0,1.5,3.0,3.0,2.0,2.5,2.0,2.75,No,No,Low
773,2019.0,1.0,4.0,BKK,Urban,Home,33,mobile,8000,Vocational School,BKK,BKK6,3.25,3.75,3.25,2.75,4,Parents,Together,Primary,Primary,Mother,Public,Freelance,430000,3.0,2.5,2.0,2.5,4.0,1.0,3.5,3.0,2.5,3.5,2.5,2.8,Yes,Yes,High
774,2019.0,2.0,0.0,E,Urban,Apartment,49,wifi,15000,High School,E,E9,2.0,2.25,1.75,1.75,3,Roommates,Together,Master,Bachelor,Father,Private,Business,860000,1.5,1.0,1.5,0.0,0.5,1.5,1.5,1.5,0.0,1.0,3.0,1.65,No,No,High
775,2019.0,2.0,0.0,E,Urban,Apartment,33,mobile,11000,High School,E,E9,1.75,2.0,1.75,2.25,3,Roommates,Together,Vocational,High School,Father,Business,Public,530000,1.5,1.5,2.0,0.5,2.5,1.5,2.0,1.5,0.0,2.5,1.5,1.84,No,No,No
776,2019.0,2.0,18.0,BKK,Urban,Home,77,wifi,7000,Vocational School,BKK,BKK10,2.0,2.0,2.0,2.25,3,Parents,Together,Master,Doctoral,Father,Business,Business,790000,1.5,1.5,2.5,0.5,2.0,1.0,2.5,1.0,1.0,2.5,1.5,2.02,No,No,No
777,2019.0,2.0,18.0,BKK,Urban,Home,61,wifi,5000,Vocational School,BKK,BKK1,1.5,1.75,1.75,2.5,2,Mom or Dad,Apart,Master,Doctoral,Mother,Public,Business,650000,1.0,1.0,1.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.37,No,No,Medium
778,2019.0,1.0,18.0,BKK,Urban,Home,41,wifi,15000,Vocational School,BKK,BKK4,3.5,3.25,3.75,2.25,4,Parents,Together,Bachelor,Master,Father,Private,Public,3410000,3.0,2.5,3.5,2.0,3.0,3.0,3.5,3.0,1.5,3.0,3.5,3.06,Yes,No,High
779,2019.0,2.0,0.0,S,Urban,Apartment,85,mobile,6000,High School,S,S3,3.25,1.5,3.25,2.75,4,Alone,Together,Primary,Primary,Father,Private,Public,550000,2.5,2.0,2.0,1.5,2.5,2.0,2.5,3.0,3.0,2.0,3.5,2.68,No,No,Low
780,2019.0,2.0,18.0,BKK,Urban,Home,80,wifi,15000,High School,BKK,BKK1,3.25,2.75,3.5,2.5,3,Parents,Together,Bachelor,Vocational,Father,Freelance,Public,2290000,3.0,2.5,3.0,2.0,3.5,2.5,4.0,3.0,2.0,3.0,3.0,2.94,No,No,Low
781,2019.0,2.0,18.0,BKK,Urban,Home,73,wifi,9000,Vocational School,BKK,BKK1,1.75,2.0,1.75,3.0,4,Parents,Together,High School,High School,Father,Business,Business,460000,1.5,2.0,2.0,0.5,0.5,0.5,1.5,1.5,1.5,2.0,3.5,1.92,No,No,Low
782,2019.0,2.0,0.0,E,Urban,Apartment,68,wifi,9000,High School,BKK,BKK3,3.5,3.75,4.0,3.5,3,Alone,Together,Doctoral,Doctoral,Father,Public,Business,1070000,3.0,2.0,3.0,2.0,2.5,2.0,3.5,3.0,3.5,3.0,2.0,2.9,No,No,Low
784,2019.0,2.0,3.0,E,Rural,Apartment,41,wifi,9000,High School,E,E6,3.0,3.5,2.75,2.5,3,Alone,Together,Master,Master,Father,Freelance,Public,1020000,2.5,2.0,2.5,1.5,2.5,2.5,3.0,2.5,3.5,2.5,2.0,2.79,Yes,No,No
785,2019.0,3.0,18.0,BKK,Urban,Home,27,wifi,9000,High School,BKK,BKK10,2.75,2.75,3.0,3.0,4,Parents,Together,High School,High School,Father,Business,Freelance,550000,2.5,2.0,2.5,1.5,1.5,2.0,2.5,3.0,1.5,2.5,3.0,2.57,No,No,Medium
786,2019.0,3.0,0.0,NE,Urban,Apartment,17,wifi,7000,High School,BKK,BKK4,2.5,2.5,2.75,1.75,3,Alone,Together,Master,Bachelor,Father,Private,Private,820000,2.5,1.5,2.0,1.5,2.0,2.0,2.5,2.5,1.5,3.5,3.0,2.57,No,No,High
787,2019.0,2.0,3.0,S,Urban,Apartment,73,mobile,9000,High School,S,S10,2.25,2.5,2.75,2.25,4,Alone,Together,High School,High School,Father,Freelance,Business,460000,2.0,1.0,2.0,1.0,1.5,3.0,3.0,2.5,2.0,2.0,1.5,2.13,No,No,No
788,2019.0,1.0,19.0,BKK,Urban,Home,38,mobile,15000,Vocational School,BKK,BKK2,2.5,2.25,2.5,2.75,4,Parents,Together,Master,Master,Father,Private,Freelance,610000,2.5,2.5,3.0,1.5,2.5,2.5,2.0,3.0,2.5,2.5,4.0,2.76,No,Yes,High
789,2019.0,2.0,3.0,BKK,Urban,Home,63,wifi,9000,High School,BKK,BKK6,2.75,2.5,2.5,3.25,4,Parents,Together,High School,High School,Father,Private,Private,420000,3.0,3.0,3.5,1.5,2.0,1.0,3.0,3.0,4.0,3.0,3.5,2.81,No,Yes,Low
790,2019.0,2.0,3.0,BKK,Urban,Home,65,mobile,15000,Vocational School,BKK,BKK9,2.5,2.0,2.0,2.0,3,Parents,Together,Bachelor,Master,Father,Business,Freelance,1590000,2.0,1.5,2.0,1.0,1.5,3.5,2.0,2.0,2.0,2.5,2.5,2.5,No,No,Low
791,2019.0,2.0,19.0,BKK,Urban,Home,19,wifi,15000,High School,BKK,BKK5,1.75,1.75,2.0,1.75,3,Parents,Together,Master,Bachelor,Father,Public,Business,2240000,1.5,0.5,1.0,0.5,1.5,1.0,2.0,2.0,1.0,1.5,3.5,1.87,No,No,High
792,2019.0,2.0,19.0,BKK,Urban,Home,15,mobile,9000,High School,BKK,BKK8,1.75,3.25,1.75,1.75,4,Parents,Together,Bachelor,Master,Mother,Business,Business,1050000,1.5,1.0,2.5,1.0,2.5,0.5,2.0,2.0,0.5,2.0,2.5,2.0,No,No,Medium
793,2019.0,2.0,3.0,BKK,Urban,Home,45,mobile,15000,High School,BKK,BKK6,3.5,3.25,3.25,4.0,4,Parents,Together,Doctoral,Doctoral,Father,Business,Public,3380000,3.0,3.5,4.0,2.0,2.5,2.5,3.5,3.0,2.5,4.0,2.0,3.15,No,No,Medium
794,2019.0,2.0,4.0,S,Urban,Apartment,30,wifi,10000,High School,S,S10,2.0,1.75,2.0,2.5,4,Roommates,Together,Master,Bachelor,Father,Public,Business,1020000,2.0,2.5,2.5,1.5,2.5,1.0,2.5,3.0,2.0,2.5,2.0,2.4,No,No,Medium
795,2019.0,1.0,18.0,BKK,Urban,Home,78,mobile,7000,Vocational School,BKK,BKK10,1.5,1.75,2.25,2.25,3,Parents,Together,Bachelor,Master,Father,Private,Public,850000,1.5,1.0,0.5,1.0,2.5,0.0,2.0,1.5,1.5,1.5,2.5,1.73,No,No,Medium
796,2019.0,2.0,18.0,BKK,Urban,Home,29,wifi,10000,Vocational School,BKK,BKK3,3.25,3.75,3.0,3.75,4,Parents,Together,Master,Master,Father,Business,Public,620000,3.0,2.0,2.0,2.0,3.5,3.0,3.0,3.0,2.0,3.0,2.5,2.7,No,No,Medium
797,2019.0,2.0,3.0,BKK,Urban,Home,41,mobile,9000,Vocational School,BKK,BKK6,2.0,1.75,1.75,2.0,3,Parents,Together,High School,Primary,Mother,Business,Business,490000,1.5,1.0,1.5,0.5,2.0,0.0,1.5,1.5,2.0,1.5,2.5,1.75,No,No,High
800,2018.0,2.0,0.0,E,Rural,Apartment,45,wifi,9000,High School,E,E4,2.75,1.5,2.75,2.5,4,Alone,Together,Bachelor,Vocational,Father,Freelance,Freelance,1020000,2.5,2.5,3.5,1.5,3.0,2.0,3.0,3.0,2.0,2.5,2.0,2.71,No,No,Medium
801,2018.0,3.0,18.0,BKK,Urban,Apartment,14,mobile,13000,High School,BKK,BKK2,1.5,1.75,2.25,2.25,3,Roommates,Together,Master,Bachelor,Father,Private,Business,620000,1.5,1.0,1.0,0.5,1.5,1.0,2.5,1.5,1.0,1.5,2.0,1.95,No,No,Low
802,2018.0,2.0,0.0,E,Urban,Apartment,72,wifi,15000,High School,E,E9,3.5,3.5,3.0,4.0,4,Alone,Together,Master,Bachelor,Father,Private,Private,2490000,3.0,3.0,3.0,2.5,3.5,4.0,3.5,3.0,3.0,3.0,1.0,3.15,No,No,No
803,2018.0,2.0,3.0,BKK,Urban,Home,61,wifi,9000,Vocational School,BKK,BKK7,2.25,2.25,2.25,2.5,3,Parents,Together,High School,High School,Father,Private,Freelance,530000,2.0,1.5,2.0,1.0,2.0,2.0,2.5,2.0,2.5,2.0,2.0,2.43,No,No,High
804,2018.0,3.0,3.0,E,Urban,Apartment,5,mobile,3000,High School,E,E1,3.25,3.25,1.75,3.25,4,Roommates,Together,Bachelor,Master,Father,Public,Freelance,320000,3.0,3.0,4.0,1.5,1.5,2.0,3.5,3.0,2.0,3.5,4.0,3.02,No,No,High
806,2018.0,3.0,0.0,E,Rural,Apartment,21,wifi,14000,High School,E,E6,2.0,3.25,2.25,1.75,3,Alone,Together,Doctoral,Master,Father,Public,Freelance,1630000,2.0,1.5,2.0,1.0,1.5,2.0,2.0,2.0,1.0,3.0,2.5,2.06,No,No,High
807,2018.0,3.0,18.0,BKK,Urban,Apartment,82,wifi,13000,High School,BKK,BKK3,1.75,2.25,1.75,1.5,4,Roommates,Together,Bachelor,Master,Father,Public,Public,1560000,1.5,0.5,0.0,1.0,2.5,1.0,2.5,1.5,0.0,1.5,1.5,1.76,No,No,Medium
