Student_ID,Year_of_Entry,TCAS_channels_,Gender,Age,Years_Living_in_BKK,Hometown REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses_,Type_of_prior_school,Prior_School_Province REGION,School name,Math,Physics_,Chemistry_,Biology_,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother's_job,father's_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry_,Statistics_,Computer_Programming,Thermodynamics_,Engineering_Materials_,Engineering_Drawing,University_GPAx 1st year,Scholarship : Excellent Performance,Scholarship : Financial Aid,Participation_on_Activities
0733,2019,3,Female,18,18,BKK,Urban,Home,11,Wifi,12000,Vocational School,BKK,BKK4,3.5,3.5,3,3,3,Parents,Together,Bachelor,Bachelor,Father,Private,Business,1140000,3,3,3.5,3.5,3.5,3.5,3,2.5,3,2,0,2.95,No,Yes,Low
0734,2019,2,Male,18,0,N,Urban,Apartment,78,Mobile,12000,High School,N,N8,4,3,4,4,3,Alone,Together,Doctoral,Doctoral,Father,Public,Business,1460000,3.5,3.5,4,3,3,3.5,3.5,3,4,3,3,3.45,No,No,Medium
0735,2019,2,Female,18,3,NE,Urban,Apartment,52,Wifi,42000,High School,NE,NE6,2.5,3,3,2.5,3,Alone,Together,Master,Master,Father,Business,Business,5050000,2.5,2.5,2,3,3.5,0.5,2.5,1.5,2.5,3.5,3,2.58,No,No,High
0736,2019,2,Male,18,0,S,Urban,Home,84,Wifi,8000,High School,S,S3,3.5,4,4,3.5,3,Parents,Together,Master,Master,Father,Business,Public,1010000,3,3,3,3.5,4,2.5,3.5,2,2.5,3,1.5,2.79,Yes,No,Low
0737,2019,2,Female,18,18,BKK,Urban,Home,47,Wifi,55000,High School,BKK,BKK5,4,3.5,2,4,3,Parents,Together,Bachelor,Vocational,Father,Private,Freelance,6620000,4,3.5,4,4,3,3,4,4,4,4,3.5,3.68,No,No,Medium
0738,2019,3,Female,18,18,BKK,Urban,Home,45,Mobile,8000,Vocational School,BKK,BKK5,3.5,2,3.5,3,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,410000,3,2,2,3,2.5,2.5,3,3.5,2,4,3.5,2.89,Yes,Yes,Low
0739,2019,3,Male,18,18,BKK,Urban,Home,27,Wifi,11000,High School,BKK,BKK4,3.5,2,3.5,2.5,4,Parents,Together,Master,Master,Father,Freelance,Business,1300000,3,2.5,2,3.5,2.5,2,2.5,3,2.5,3,2,2.79,No,Yes,High
0740,2019,2,Female,19,0,NE,Urban,Apartment,54,Mobile,13000,High School,NE,NE1,3.5,3.5,2,2,3,Alone,Apart,Master,Doctoral,Mother,Business,Public,760000,3,2.5,3.5,2.5,2.5,4,3,3,3,3,2,2.85,No,No,High
0741,2019,2,Female,18,0,NE,Rural,Apartment,5,Wifi,12000,Vocational School,NE,NE6,3.5,2.5,4,2,3,Roommates,Apart,Bachelor,Bachelor,Mother,Private,Public,1420000,3,3,2.5,3,2.5,3.5,3,3,3,3.5,2,3.04,Yes,No,Low
0742,2019,2,Male,18,18,BKK,Urban,Home,72,Mobile,51000,Vocational School,BKK,BKK8,2,3,3.5,3.5,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Public,6130000,1.5,0.5,1,2,1.5,1,2,1.5,1,1.5,3,1.85,No,No,Medium
0743,2019,3,Male,18,18,BKK,Urban,Apartment,50,Wifi,15000,High School,BKK,BKK4,3,2.5,3,3.5,4,Alone,Together,Doctoral,Doctoral,Father,Business,Private,1110000,3,2.5,2,3,3.5,2.5,3,3,3,3.5,3,2.87,Yes,No,Medium
0744,2019,2,Female,18,18,BKK,Urban,Home,10,Wifi,50000,High School,BKK,BKK6,2.5,4,2,3.5,2,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Freelance,Freelance,5970000,2,2,2,2.5,2,0.5,1.5,1.5,1,2.5,2,2.07,No,No,High
0745,2019,3,Female,18,0,NE,Rural,Apartment,16,Wifi,50000,Vocational School,NE,NE2,2.5,2,2.5,2.5,4,Alone,Together,Doctoral,Doctoral,Father,Business,Private,5950000,2.5,2.5,3,2.5,1.5,0,2.5,2,1,4,3.5,2.59,No,No,Medium
0746,2019,2,Male,18,18,BKK,Urban,Home,16,Mobile,6000,Vocational School,BKK,BKK8,4,2,2,3,3,Mom or Dad,Apart,Bachelor,Bachelor,Father,Business,Freelance,250000,3,3,3.5,4,3.5,4,3.5,2.5,3,4,1,3.19,Yes,No,Medium
0747,2019,3,Female,18,18,BKK,Urban,Home,84,Wifi,31000,High School,BKK,BKK3,4,2.5,4,3,4,Parents,Together,Bachelor,Vocational,Father,Public,Public,3670000,3.5,4,4,3.5,4,3,3,3,3.5,3,2,3.31,Yes,No,High
0748,2019,3,Male,18,0,NE,Rural,Apartment,24,Wifi,30000,High School,NE,NE7,2,3.5,3.5,3.5,4,Alone,Together,Master,Doctoral,Father,Freelance,Public,3560000,2,2,2.5,2,2.5,2.5,1.5,2,2,2.5,2.5,2.52,No,No,High
0749,2019,2,Male,18,18,BKK,Urban,Home,87,Wifi,10000,High School,BKK,BKK3,3.5,3.5,2.5,3.5,5,Parents,Together,Doctoral,Doctoral,Father,Private,Business,1020000,3,2.5,2,3,3,3.5,3.5,3.5,2,3,2.5,2.83,Yes,No,Low
0750,2019,3,Female,18,18,BKK,Urban,Home,10,Mobile,9000,Vocational School,BKK,BKK9,3,3.5,2.5,3.5,3,Parents,Together,Bachelor,Bachelor,Father,Private,Business,1050000,2.5,2.5,3.5,2.5,3.5,1.5,2.5,3,2.5,2.5,3,2.78,No,No,Medium
0751,2019,2,Male,18,18,BKK,Urban,Apartment,87,Wifi,30000,Vocational School,BKK,BKK3,3.5,3,4,3.5,3,Alone,Apart,Doctoral,Master,Mother,Private,Freelance,3600000,3,2.5,3,3,2.5,2.5,3.5,2.5,1.5,3.5,2.5,2.96,Yes,No,Medium
0752,2019,2,Male,18,18,BKK,Urban,Home,7,Mobile,5000,High School,BKK,BKK9,3.5,4,4,4,3,Parents,Together,Doctoral,Master,Mother,Private,Freelance,610000,3,2.5,3,3,3,3,3,3.5,1.5,3,2.5,2.81,No,No,Medium
0753,2019,3,Male,18,18,BKK,Urban,Apartment,23,Wifi,18000,Vocational School,BKK,BKK4,3,2.5,2.5,3.5,3,Alone,Together,Master,Master,Father,Business,Private,1190000,2.5,2.5,3,2.5,1.5,2.5,3,3,2,3,3.5,2.8,Yes,No,Medium
0754,2019,2,Male,18,0,NE,Urban,Apartment,71,Wifi,14000,High School,NE,NE1,2.5,4,3,4,4,Alone,Together,Bachelor,Master,Father,Business,Business,1010000,2.5,2,2,3,4,2,2.5,2,0.5,3.5,1.5,2.43,No,No,Medium
0755,2019,3,Female,18,0,S,Urban,Apartment,26,Wifi,9000,High School,BKK,BKK1,4,4,3.5,3,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,1020000,3,2,2.5,3,2,2,4,3.5,3,4,3.5,3.02,Yes,No,Low
0756,2019,2,Female,19,0,S,Urban,Apartment,31,Wifi,34000,High School,S,S3,2.5,3,4,4,3,Alone,Together,Master,Bachelor,Father,Public,Business,4120000,2.5,2,2,2.5,2,3,2.5,3,1.5,1.5,1.5,2.4,No,No,High
0757,2019,2,Female,18,18,BKK,Urban,Home,75,Wifi,11000,Vocational School,BKK,BKK7,2.5,3,4,2,4,Parents,Together,Primary,Primary,Father,Business,Freelance,500000,2,2,3,2.5,3,2,2,2,1,2,1,2.43,No,No,Medium
0758,2019,2,Male,18,3,BKK,Urban,Home,44,Mobile,10000,Vocational School,BKK,BKK4,3.5,4,4,3.5,2,Mom or Dad,Apart,Primary,Primary,Father,Public,Private,590000,3,4,4,3,3,4,3.5,3,2.5,3.5,1,3.3,No,No,Medium
0759,2019,2,Male,18,0,N,Urban,Apartment,17,Wifi,11000,High School,BKK,BKK1,2,2,3,4,3,Alone,Together,Doctoral,Doctoral,Mother,Public,Business,1320000,1.5,1.5,1,1,0.5,1.5,1,1,1.5,2,3,1.78,No,No,High
0760,2019,3,Male,18,0,N,Urban,Home,25,Wifi,10000,High School,N,N6,3.5,2,3.5,3,3,Mom or Dad,Apart,Doctoral,Doctoral,Father,Business,Freelance,1160000,3,2.5,2.5,2.5,2,1,3.5,3.5,3,3.5,3.5,2.82,No,Yes,High
0761,2019,2,Male,18,3,N,Urban,Apartment,58,Wifi,47000,High School,BKK,BKK10,2,2,2.5,2.5,4,Alone,Together,Doctoral,Doctoral,Father,Private,Business,5620000,2,2,2.5,1.5,2,3,2,1.5,1.5,1.5,1.5,2.14,No,No,High
0762,2019,2,Male,18,18,BKK,Urban,Home,86,Wifi,9000,High School,BKK,BKK3,2.5,4,4,3.5,4,Parents,Together,Bachelor,Vocational,Father,Private,Private,700000,2.5,2.5,4,2.5,2.5,1.5,3,3,2.5,2.5,2.5,2.9,No,Yes,Medium
0763,2019,2,Female,18,3,BKK,Urban,Apartment,89,Wifi,7000,High School,BKK,BKK10,3,2.5,2.5,2,4,Alone,Together,Bachelor,Bachelor,Mother,Private,Public,870000,2.5,3,4,2.5,1.5,2.5,3,1.5,3.5,2.5,2,2.57,No,No,Medium
0764,2019,3,Female,19,4,BKK,Urban,Home,77,Wifi,46000,High School,BKK,BKK4,2.5,3,3,2,2,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Public,Public,5500000,2,2,2,2.5,3,2.5,2,2.5,1,2,1.5,2.37,No,No,High
0765,2019,2,Male,18,0,NE,Urban,Apartment,21,Wifi,12000,High School,NE,NE4,3,3.5,3.5,3,4,Alone,Together,Doctoral,Master,Mother,Private,Public,1410000,3,2.5,2.5,3,3.5,2.5,3,3.5,2.5,3.5,3,2.87,No,No,Medium
0766,2019,2,Male,18,3,BKK,Urban,Apartment,56,Mobile,33000,Vocational School,BKK,BKK10,3.5,2.5,3.5,3,4,Roommates,Together,Bachelor,Master,Father,Private,Freelance,3950000,3,3,4,3,2.5,2.5,4,2.5,2.5,3.5,2,2.89,Yes,No,High
0767,2019,2,Female,18,18,BKK,Urban,Apartment,74,Wifi,39000,Vocational School,BKK,BKK9,4,3.5,2.5,3.5,3,Alone,Together,Doctoral,Doctoral,Mother,Freelance,Public,4650000,3.5,2.5,3,4,4,4,4,3.5,3.5,4,1.5,3.43,No,No,Low
0768,2019,2,Male,18,18,BKK,Urban,Home,26,Wifi,18000,Vocational School,BKK,BKK3,4,4,3.5,4,4,Parents,Together,Bachelor,Master,Father,Freelance,Public,1410000,3,2.5,2.5,3,3,3,3.5,2,1.5,3.5,2.5,2.92,No,No,High
0769,2019,2,Male,18,18,BKK,Urban,Home,6,Wifi,12000,High School,BKK,BKK5,3,2.5,4,4,4,Parents,Together,Master,Doctoral,Father,Public,Freelance,720000,2.5,2,2.5,2.5,2,3,3,2.5,2.5,2.5,1,2.47,No,Yes,High
0770,2019,2,Male,18,3,BKK,Urban,Home,10,Wifi,12000,High School,BKK,BKK1,3,3,4,4,3,Parents,Together,Doctoral,Doctoral,Mother,Public,Business,1120000,3,2.5,3,3.5,4,2.5,2.5,3,2,3,2,2.93,No,No,High
0771,2019,3,Female,18,0,NE,Urban,Apartment,15,Wifi,8000,High School,NE,NE5,2,2.5,2,4,4,Alone,Together,Bachelor,Bachelor,Father,Business,Freelance,320000,1.5,1,0.5,2,2.5,1,1.5,1.5,2,2.5,2,2.1,No,No,Medium
0772,2019,3,Female,19,19,BKK,Urban,Apartment,78,Wifi,12000,High School,BKK,BKK3,3.5,2,3,3.5,3,Alone,Together,Bachelor,Bachelor,Father,Private,Public,790000,3,2.5,3,3.5,3.5,2,3.5,3.5,3,3,3.5,3.11,No,No,High
0773,2019,2,Female,20,0,S,Urban,Apartment,41,Wifi,40000,High School,BKK,BKK3,3,2.5,2,2.5,4,Alone,Together,Master,Bachelor,Father,Freelance,Private,4780000,2.5,2.5,4,3,3.5,2,3,2.5,2,2,1.5,2.61,No,No,Low
0774,2019,2,Male,18,18,BKK,Urban,Home,75,Mobile,20000,Vocational School,BKK,BKK10,2,2.5,4,4,3,Parents,Together,Master,Doctoral,Father,Business,Private,790000,2,2,3,2,2,2,2,2,1.5,2,3.5,2.34,No,No,No
0775,2019,2,Female,18,18,BKK,Urban,Home,83,Wifi,6000,High School,BKK,BKK8,3,2.5,4,2.5,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Business,530000,3,3.5,3.5,3.5,4,3.5,3.5,2.5,2,4,1,3.25,No,No,High
0776,2019,2,Male,19,19,BKK,Urban,Home,27,Wifi,14000,High School,BKK,BKK4,2.5,4,4,2,3,Parents,Together,Doctoral,Doctoral,Mother,Freelance,Public,650000,2.5,2.5,2.5,2.5,2,2.5,3,3,2,2.5,2.5,2.66,No,Yes,High
0777,2019,2,Female,18,18,BKK,Urban,Home,8,Wifi,52000,High School,BKK,BKK7,2,2.5,3,2.5,3,Parents,Together,Master,Bachelor,Mother,Public,Freelance,6220000,1.5,1.5,1.5,2,2.5,0.5,1.5,2,1,2,3.5,2.01,No,No,No
0778,2019,3,Male,18,18,BKK,Urban,Home,26,Wifi,15000,Vocational School,BKK,BKK9,3.5,2,4,2.5,4,Parents,Together,Master,Master,Father,Public,Public,1090000,3,2.5,2.5,3,2.5,2,3.5,2.5,2.5,3,2.5,2.69,No,No,Medium
0779,2019,3,Female,18,0,S,Rural,Apartment,29,Mobile,7000,High School,BKK,BKK7,2,2.5,3,2.5,3,Roommates,Together,Master,Master,Father,Business,Public,790000,1.5,2,3.5,2,0.5,1,1.5,1.5,2,1.5,3.5,2.05,No,No,Low
0780,2019,2,Male,18,18,BKK,Urban,Apartment,75,Mobile,6000,Vocational School,BKK,BKK4,3.5,4,3.5,2.5,4,Alone,Together,High School,Vocational,Father,Business,Private,250000,3.5,3.5,4,4,4,3,3,3,4,4,2.5,3.44,No,No,Medium
0781,2019,2,Male,18,18,BKK,Urban,Home,64,Wifi,10000,High School,BKK,BKK2,4,3,4,2.5,4,Parents,Together,Doctoral,Doctoral,Father,Business,Public,1140000,3.5,4,4,3.5,4,4,4,3,3,4,4,3.7,No,No,High
0782,2019,2,Male,18,0,N,Urban,Apartment,70,Wifi,31000,High School,N,N3,2.5,3.5,2,4,3,Alone,Together,Doctoral,Doctoral,Mother,Private,Public,3690000,2.5,2.5,3,3,2.5,2.5,3,3,2.5,2.5,3,2.82,No,No,High
0783,2019,2,Female,19,4,NE,Urban,Apartment,17,Wifi,34000,High School,NE,NE10,3,4,3.5,4,4,Alone,Together,Doctoral,Master,Mother,Private,Private,4100000,3,2.5,2,3,2.5,1.5,3,3,2.5,3.5,4,2.88,No,No,High
0784,2019,2,Female,18,18,BKK,Urban,Apartment,34,Wifi,46000,Vocational School,BKK,BKK6,4,3.5,2,3,3,Roommates,Together,Master,Master,Father,Public,Freelance,5500000,3,3,3.5,3,3.5,3,3,3,3,3,2.5,3.11,Yes,No,Medium
0785,2019,2,Female,18,0,N,Urban,Apartment,111,Wifi,39000,Vocational School,BKK,BKK5,2.5,2,4,3,3,Roommates,Together,Bachelor,Bachelor,Mother,Freelance,Public,4710000,2.5,2.5,3.5,2.5,2.5,1,3,2.5,1,3,2,2.45,No,No,Medium
0786,2019,2,Female,18,0,S,Urban,Apartment,35,Wifi,31000,High School,BKK,BKK10,2.5,3,2.5,2,3,Alone,Together,Master,Bachelor,Mother,Freelance,Private,3750000,2.5,3,3.5,2.5,2,1.5,2,2.5,0.5,2,3,2.51,No,No,High
0787,2019,2,Female,18,0,S,Urban,Apartment,88,Wifi,12000,High School,S,S6,2,2.5,3.5,3,3,Alone,Together,Master,Master,Father,Public,Private,1400000,1.5,1,1,1,1,2,2,2,1,1.5,3,1.93,No,No,High
0788,2019,3,Male,18,0,N,Rural,Apartment,45,Mobile,8000,High School,N,N10,4,4,3,4,3,Alone,Together,Vocational,Bachelor,Father,Freelance,Public,410000,3,3,2.5,3,3,2,3.5,3.5,2.5,3.5,2,2.79,No,No,High
0789,2019,3,Female,18,3,BKK,Urban,Home,60,Wifi,14000,High School,BKK,BKK3,3.5,4,3.5,4,3,Parents,Together,Master,Master,Father,Private,Private,700000,3.5,3.5,4,3.5,4,4,4,3,2,4,2,3.41,No,No,High
0790,2019,3,Male,18,0,NE,Rural,Apartment,37,Wifi,41000,High School,NE,NE1,3.5,2.5,3,4,3,Alone,Together,Master,Doctoral,Father,Public,Business,4870000,3,3,4,3,2.5,2,4,2.5,3,3,3.5,3.19,No,No,Low
0791,2019,3,Female,18,18,BKK,Urban,Home,52,Wifi,35000,High School,BKK,BKK7,3.5,2.5,2.5,3.5,3,Parents,Together,Master,Bachelor,Mother,Business,Public,4210000,3,3,3.5,3,3.5,4,3,3,2,3.5,3,3.15,Yes,No,No
0792,2019,2,Female,19,19,BKK,Urban,Home,61,Wifi,7000,High School,BKK,BKK2,2,2.5,2,2,3,Parents,Together,Bachelor,Master,Father,Public,Public,860000,1.5,1,1,1.5,1.5,1,1.5,2,1,2,4,1.88,No,No,Medium
0793,2019,3,Male,18,0,S,Rural,Apartment,67,Wifi,18000,High School,S,S1,2.5,3,3,3.5,3,Alone,Together,Bachelor,Vocational,Father,Private,Public,960000,2.5,2,2.5,2.5,2.5,2,2.5,2.5,1,3,3,2.53,No,No,Medium
0794,2019,2,Male,18,0,N,Urban,Apartment,57,Wifi,49000,High School,N,N1,2.5,3,4,3.5,4,Alone,Together,Doctoral,Doctoral,Mother,Business,Freelance,5890000,2,2.5,4,2,3,1,2.5,2,2.5,2.5,1.5,2.61,No,No,Low
0795,2019,2,Male,18,18,BKK,Urban,Home,22,Wifi,39000,High School,BKK,BKK7,2.5,4,4,2.5,5,Parents,Together,Master,Master,Father,Freelance,Freelance,4640000,2.5,3.5,4,3,2.5,2,2.5,3,1.5,2,3,2.8,No,No,No
0796,2019,2,Female,18,0,NE,Rural,Apartment,74,Wifi,7000,High School,NE,NE10,2,2,3.5,2,3,Alone,Together,Bachelor,Vocational,Father,Public,Business,810000,1.5,2.5,3,1.5,1.5,0.5,1,2,1,1.5,1.5,1.77,No,No,No
0797,2019,2,Male,18,18,BKK,Urban,Home,14,Wifi,43000,High School,BKK,BKK1,3,2.5,4,2.5,3,Parents,Together,Doctoral,Doctoral,Mother,Private,Business,5170000,3,1.5,2,3,3,2,3,2.5,3,2,1.5,2.6,No,No,Medium
0798,2019,3,Male,18,0,N,Rural,Apartment,74,Mobile,5000,High School,N,N2,2.5,4,3,4,4,Alone,Together,High School,Primary,Father,Business,Business,470000,2,1,1,3,2.5,3.5,2.5,2.5,2.5,2,3.5,2.47,No,No,High
0799,2018,2,Male,18,0,S,Urban,Apartment,111,Wifi,32000,High School,S,S3,3.5,2,2.5,3,3,Alone,Together,Bachelor,Master,Father,Freelance,Business,3860000,3,3,3,3.5,3.5,2.5,3,3,2,3,2.5,3.06,No,No,Low
0800,2018,3,Male,18,0,NE,Rural,Apartment,22,Wifi,19000,High School,NE,NE10,4,3.5,4,2,3,Alone,Together,Master,Doctoral,Father,Business,Freelance,840000,3.5,3.5,4,4,4,3.5,3.5,3,2.5,3.5,3.5,3.48,No,No,High
0801,2018,2,Male,18,0,S,Urban,Apartment,17,Wifi,11000,High School,S,S4,2,3.5,2,2,3,Alone,Together,Doctoral,Doctoral,Father,Private,Freelance,1000000,2,1.5,2,2,2,2,2.5,2.5,2.5,1.5,2.5,2.27,No,No,Medium
0802,2018,3,Male,18,18,BKK,Urban,Home,34,Wifi,43000,Vocational School,BKK,BKK9,2.5,2.5,2,4,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,5210000,2.5,4,3.5,2,1.5,3,2.5,2.5,1.5,2,2.5,2.7,No,No,Medium
0803,2018,3,Female,18,18,BKK,Urban,Home,42,Wifi,7000,High School,BKK,BKK9,3,4,2.5,2,4,Parents,Together,Master,Bachelor,Father,Freelance,Freelance,860000,2.5,2.5,3.5,2,2.5,2,2,2.5,3,2,3,2.6,No,No,Medium
0804,2018,2,Male,19,19,BKK,Urban,Home,89,Wifi,30000,Vocational School,BKK,BKK9,3,3,3.5,3.5,3,Mom or Dad,Apart,Doctoral,Master,Father,Business,Business,3650000,3,2.5,3.5,3,3.5,2.5,3,2,3.5,3,1.5,3.03,No,No,Medium
0805,2018,3,Female,18,0,NE,Urban,Apartment,27,Wifi,38000,High School,NE,NE9,4,2,2,3.5,3,Alone,Apart,Bachelor,Vocational,Father,Freelance,Business,4530000,3.5,3.5,4,4,3.5,3,3.5,3.5,3,3.5,2,3.33,Yes,No,Low
0806,2018,2,Male,18,18,BKK,Urban,Apartment,57,Wifi,32000,High School,BKK,BKK1,3,2.5,2,3,4,Roommates,Together,Doctoral,Doctoral,Father,Private,Private,3890000,3,3,3.5,2.5,3,2.5,3,3.5,3.5,4,3,3.3,No,No,High
0807,2018,3,Male,18,3,N,Urban,Apartment,25,Wifi,12000,High School,N,N7,3,2,4,2.5,3,Roommates,Together,Bachelor,Vocational,Mother,Private,Freelance,1330000,2.5,2.5,3,2,1.5,4,2.5,2,1.5,3.5,1,2.62,No,No,No
0808,2018,3,Male,18,18,BKK,Urban,Home,72,Wifi,18000,Vocational School,BKK,BKK9,2,2,3,2.5,3,Parents,Together,Bachelor,Master,Mother,Public,Public,1370000,1.5,1,2,1,0,1,1.5,2,0.5,1.5,2,1.57,No,No,No
0809,2018,2,Female,18,3,BKK,Urban,Home,74,Wifi,15000,High School,BKK,BKK2,2.5,4,3,3,4,Parents,Together,Master,Master,Father,Public,Freelance,1400000,2.5,3,3.5,3,3,2,3,3,2,3,3,3.05,Yes,No,High
0810,2018,2,Female,19,0,NE,Rural,Apartment,33,Mobile,17000,Vocational School,BKK,BKK7,3,3,2.5,3,3,Alone,Together,Master,Doctoral,Mother,Public,Public,790000,2.5,3,3.5,2,2,1.5,2,2.5,2,2,1.5,2.28,No,No,High
0811,2018,2,Male,18,18,BKK,Urban,Apartment,46,Mobile,3000,Vocational School,BKK,BKK9,4,3.5,2,4,4,Roommates,Together,Primary,High School,Father,Business,Public,250000,3.5,3,3.5,3.5,3.5,4,4,4,3,4,3,3.58,No,No,No
0812,2018,3,Female,18,18,BKK,Urban,Home,43,Wifi,6000,Vocational School,BKK,BKK8,2.5,2,2.5,4,3,Parents,Together,Primary,Primary,Father,Public,Private,250000,2.5,2.5,3,2.5,2.5,1.5,3.5,2,1.5,2.5,4,2.73,No,No,High
0813,2018,2,Male,18,18,BKK,Urban,Home,90,Wifi,33000,Vocational School,BKK,BKK4,2.5,2.5,2.5,3,4,Parents,Together,Doctoral,Master,Mother,Private,Private,3960000,2,1.5,2,1.5,1,2.5,2,2,2,2.5,1,2.09,No,No,Medium
0814,2018,2,Male,19,0,S,Rural,Apartment,79,Wifi,6000,Vocational School,S,S9,2,2.5,4,3,4,Alone,Together,Vocational,Vocational,Father,Public,Business,330000,2,2.5,3,2.5,3,2.5,3,2.5,1.5,3,3,2.77,No,No,Low
0815,2018,3,Male,19,0,S,Urban,Apartment,88,Wifi,53000,High School,S,S5,3.5,2,4,3.5,4,Alone,Together,Bachelor,Bachelor,Father,Private,Private,6410000,3,3,3,2.5,2.5,2,3.5,3.5,2,4,2.5,3.05,No,No,Medium
0816,2018,2,Male,18,18,BKK,Urban,Home,84,Wifi,34000,High School,BKK,BKK5,3.5,3.5,2,3.5,4,Parents,Together,Doctoral,Doctoral,Father,Freelance,Freelance,4130000,3,3,3,3,3,2.5,3,3,2.5,4,4,3.21,Yes,No,No
0817,2018,2,Female,18,3,BKK,Urban,Home,30,Wifi,15000,High School,BKK,BKK10,2.5,3.5,3,4,3,Parents,Together,Doctoral,Doctoral,Father,Private,Business,820000,2,3,3.5,1,0.5,2.5,2.5,2.5,0.5,2,1.5,2.06,No,Yes,Medium
0818,2018,2,Female,18,0,NE,Urban,Apartment,28,Wifi,34000,High School,NE,NE8,3.5,3.5,3.5,3,3,Alone,Together,Bachelor,Vocational,Father,Public,Public,4040000,3,3.5,4,3,3.5,1,3.5,3.5,2.5,3,3,3.11,Yes,No,High
0819,2018,2,Female,18,3,S,Urban,Home,54,Wifi,36000,High School,S,S4,4,2,3.5,2.5,3,Parents,Together,Doctoral,Master,Mother,Public,Public,4270000,3.5,3,3,4,4,3,4,3.5,3.5,3,2.5,3.43,No,No,High
0820,2018,3,Female,18,3,S,Urban,Apartment,75,Wifi,34000,High School,BKK,BKK5,3.5,4,3.5,3,4,Alone,Together,Master,Doctoral,Mother,Freelance,Private,4060000,2.5,2,2,3,3,2.5,3.5,2,1.5,3,2,2.56,No,No,Medium
0821,2018,3,Male,18,0,NE,Urban,Apartment,63,Mobile,6000,Vocational School,BKK,BKK3,3.5,2.5,3,3,3,Alone,Apart,Vocational,Vocational,Mother,Public,Private,250000,3,2,3,3.5,3,3.5,4,3,2,3,3.5,3.17,No,No,Low
0822,2018,2,Female,18,3,BKK,Urban,Apartment,58,Wifi,48000,High School,BKK,BKK8,3.5,2.5,4,2.5,4,Roommates,Together,Master,Master,Mother,Public,Public,5810000,3,3,3.5,3,2.5,1,3.5,2.5,2.5,3,2.5,2.8,Yes,No,High
0823,2018,3,Female,18,18,BKK,Urban,Home,34,Wifi,8000,Vocational School,BKK,BKK10,3,3,2.5,3,3,Parents,Together,Doctoral,Doctoral,Father,Freelance,Private,960000,3,3,4,3.5,3.5,2,3,3.5,1,3.5,2.5,3.02,Yes,Yes,Medium
0824,2018,2,Male,18,18,BKK,Urban,Apartment,56,Wifi,47000,Vocational School,BKK,BKK5,3,3,3.5,2,4,Alone,Together,Doctoral,Doctoral,Father,Freelance,Freelance,5630000,3,3.5,4,3,2,3.5,3.5,3,2.5,3,3,3.23,No,No,Low
0825,2018,2,Male,18,18,BKK,Urban,Apartment,71,Wifi,35000,Vocational School,BKK,BKK6,3,2.5,2,4,3,Alone,Apart,Master,Master,Mother,Public,Public,4190000,3,3,3.5,3,3,3.5,3.5,2.5,3.5,3,3.5,3.22,Yes,No,High
0826,2018,3,Male,19,0,S,Rural,Apartment,77,Wifi,30000,High School,S,S9,4,4,2.5,2.5,4,Alone,Together,Bachelor,Vocational,Father,Public,Freelance,3610000,3.5,3,3.5,3.5,3,3,3.5,3.5,3.5,4,3,3.41,No,No,Low
0827,2018,2,Male,18,18,BKK,Urban,Apartment,64,Wifi,11000,High School,BKK,BKK2,3,3.5,2,2.5,4,Alone,Together,Master,Master,Mother,Private,Business,1270000,3,2.5,3,3.5,3,2.5,2.5,2.5,2.5,3,2.5,2.84,No,No,High
0828,2018,3,Female,18,18,BKK,Urban,Home,9,Wifi,31000,Vocational School,BKK,BKK1,2,4,3,3.5,4,Parents,Together,Bachelor,Vocational,Father,Private,Freelance,3700000,2,2,2.5,2.5,2,2,2,2,1,1,2.5,2.08,No,No,Medium
0829,2018,3,Female,18,18,BKK,Urban,Home,15,Wifi,5000,Vocational School,BKK,BKK10,3,3,3.5,4,4,Parents,Together,High School,High School,Father,Private,Freelance,590000,3,2.5,3,3,3,2.5,3,3.5,2.5,3,2,3.03,Yes,No,High
0830,2018,3,Female,18,18,BKK,Urban,Home,21,Mobile,5000,High School,BKK,BKK7,4,3,4,4,4,Parents,Together,High School,Vocational,Mother,Private,Public,580000,3,3.5,4,3.5,3.5,2.5,3,4,2.5,3.5,2,3.28,No,Yes,High
0831,2018,3,Male,19,19,BKK,Urban,Apartment,40,Wifi,49000,Vocational School,BKK,BKK6,3.5,4,3.5,3,3,Alone,Together,Master,Doctoral,Father,Business,Public,5890000,3,3,3.5,3,3.5,2,3.5,3,1.5,3.5,2,3.05,No,No,Medium
0832,2018,2,Male,18,18,BKK,Urban,Apartment,39,Mobile,3000,Vocational School,BKK,BKK10,2,3,2.5,2.5,3,Alone,Together,Vocational,Vocational,Father,Freelance,Business,340000,1.5,1,2,2,1.5,1.5,2.5,1.5,1.5,1.5,2.5,2.05,No,No,Low
